chr	start	end	strand	gene_ID	gene_type	gene_short_name
KQ030495.1	432555	433348	-	ENSMUSG00000107236	processed_pseudogene	RP23-6C3.2
KQ030495.1	452674	453733	-	ENSMUSG00000107080	processed_pseudogene	RP23-6C3.3
KV575238.1	6020	127453	+	ENSMUSG00000111614	protein_coding	Jakmip3
KV575238.1	84450	86289	-	ENSMUSG00000111677	antisense	CH36-204O7.1
KV575238.1	129478	146181	+	ENSMUSG00000111393	protein_coding	Dpysl4
KV575238.1	147115	256784	-	ENSMUSG00000111536	protein_coding	Stk32c
KV575238.1	242673	242773	-	ENSMUSG00000111784	snRNA	U6
KV575238.1	255752	256668	-	ENSMUSG00000111519	TEC	RP23-60O3.1
KV575238.1	256465	286456	+	ENSMUSG00000111011	protein_coding	Lrrc27
KV575238.1	291959	313380	+	ENSMUSG00000110798	protein_coding	Pwwp2b
KV575238.1	336294	340342	-	ENSMUSG00000111790	lincRNA	RP23-60O3.4
KV575234.1	74130	75145	-	ENSMUSG00000111289	pseudogene	AC130211.1
KV575234.1	77995	78441	+	ENSMUSG00000110871	processed_pseudogene	RP24-261D2.1
KV575234.1	126397	614727	-	ENSMUSG00000111628	protein_coding	Rims1
KV575234.1	549767	550568	+	ENSMUSG00000111650	processed_pseudogene	RP23-42E3.1
KV575234.1	573163	573528	-	ENSMUSG00000110971	protein_coding	AC117188.1
KQ030485.1	80213	81228	-	ENSMUSG00000110963	pseudogene	CT571246.1
KQ030485.1	81975	82590	-	ENSMUSG00000111178	pseudogene	CT571246.2
KQ030485.1	89828	90029	+	ENSMUSG00000107186	processed_pseudogene	Mup-ps29
KQ030485.1	95195	95483	+	ENSMUSG00000106886	processed_pseudogene	Mup-ps28
KQ030485.1	123380	127286	-	ENSMUSG00000107188	protein_coding	Mup9
KQ030485.1	142696	145398	+	ENSMUSG00000106984	unprocessed_pseudogene	Mup-ps4
KQ030485.1	184742	184943	+	ENSMUSG00000107124	processed_pseudogene	Mup-ps26
KQ030486.1	13452	16160	+	ENSMUSG00000107095	unprocessed_pseudogene	Mup-ps9
KQ030486.1	74696	78675	-	ENSMUSG00000106922	protein_coding	Mup13
KQ030486.1	93966	96682	+	ENSMUSG00000106908	unprocessed_pseudogene	Mup-ps10
KQ030486.1	150412	154389	-	ENSMUSG00000106700	protein_coding	Mup14
KQ030486.1	169119	175806	+	ENSMUSG00000107077	unprocessed_pseudogene	Mup-ps11
KQ030486.1	174074	174450	-	ENSMUSG00000110921	pseudogene	CR550303.1
KQ030486.1	222677	223334	+	ENSMUSG00000111307	pseudogene	CU041251.1
KQ030486.1	248417	252370	-	ENSMUSG00000107311	protein_coding	Mup15
KQ030486.1	264871	267579	+	ENSMUSG00000106901	unprocessed_pseudogene	Mup-ps12
KQ030486.1	328219	332158	-	ENSMUSG00000106882	protein_coding	Mup16
KQ030486.1	346857	349600	+	ENSMUSG00000107196	unprocessed_pseudogene	Mup-ps13
KQ030487.1	17480	18418	+	ENSMUSG00000106731	unprocessed_pseudogene	RP23-346N8.3
KQ030487.1	87280	87656	+	ENSMUSG00000111024	pseudogene	CU041226.2
KQ030487.1	89617	90632	-	ENSMUSG00000110785	pseudogene	CU041226.1
KQ030487.1	228274	228590	-	ENSMUSG00000111768	pseudogene	FO082316.1
KQ030487.1	298235	298460	+	ENSMUSG00000106949	processed_pseudogene	RP23-402O17.1
KB469739.1	17415	53430	-	ENSMUSG00000104005	antisense	RP23-16C4.1
KB469739.1	45002	52784	-	ENSMUSG00000102444	lincRNA	AL593853.1
KB469739.1	52797	59179	+	ENSMUSG00000098301	protein_coding	Srsf1
KB469739.1	64490	72900	+	ENSMUSG00000104246	lincRNA	RP23-199A2.7
KB469739.1	73703	90153	+	ENSMUSG00000098546	protein_coding	Vezf1
KB469739.1	103482	199564	+	ENSMUSG00000098571	protein_coding	Cuedc1
KB469739.1	209812	216931	+	ENSMUSG00000098375	protein_coding	Mrps23
KB469739.1	258792	262414	+	ENSMUSG00000108499	lincRNA	RP24-402O2.2
KB469739.1	299482	300685	+	ENSMUSG00000098681	protein_coding	Ccdc182
KB469741.2	41889	42086	+	ENSMUSG00000111226	protein_coding	AA066038
KB469741.2	65832	84604	+	ENSMUSG00000111647	protein_coding	Dgcr6
KB469741.2	73329	103175	-	ENSMUSG00000111321	protein_coding	Prodh
KB469741.2	82186	83334	+	ENSMUSG00000110728	processed_transcript	RP23-428I4.3
KB469741.2	107001	107305	-	ENSMUSG00000110800	pseudogene	AC087064.1
KB469741.2	140614	165380	+	ENSMUSG00000111113	protein_coding	Rtn4r
KB469741.2	178061	178142	-	ENSMUSG00000111125	miRNA	mmu-mir-6366
KB469741.2	231142	232285	+	ENSMUSG00000111372	protein_coding	AC118542.1
KB469741.2	233726	248108	-	ENSMUSG00000108733	protein_coding	Zdhhc8
KB469741.2	252756	261704	-	ENSMUSG00000099164	protein_coding	Ranbp1
KB469741.2	253689	253814	-	ENSMUSG00000099277	snoRNA	SNORA77
KB469741.2	261651	267744	+	ENSMUSG00000098930	protein_coding	Trmt2a
KB469741.2	266920	302221	-	ENSMUSG00000106687	protein_coding	Dgcr8
KB469741.2	297211	297289	-	ENSMUSG00000099007	miRNA	mmu-mir-1306
KB469741.2	297522	297609	-	ENSMUSG00000099028	miRNA	mmu-mir-3618
KB469741.2	313797	361075	-	ENSMUSG00000098377	protein_coding	Tango2
KB469741.2	340373	340437	-	ENSMUSG00000098554	miRNA	mmu-mir-185
KB469741.2	368588	368735	+	ENSMUSG00000099333	snRNA	U1
KB469741.2	374408	374478	-	ENSMUSG00000098384	miRNA	AC084822.1
KB469741.2	402151	419064	+	ENSMUSG00000098615	protein_coding	Arvcf
KB469741.2	420744	440710	-	ENSMUSG00000098892	protein_coding	Comt
KB469741.2	430540	435855	+	ENSMUSG00000103450	processed_transcript	RP23-285E22.4
KB469741.2	440242	492931	+	ENSMUSG00000099282	protein_coding	Txnrd2
JH792829.1	142949	143325	+	ENSMUSG00000110806	pseudogene	AC243907.1
KV575236.1	28163	44999	-	ENSMUSG00000111138	protein_coding	Gatm
KV575236.1	64382	67460	+	ENSMUSG00000111559	protein_coding	AEKR01077154.1
KV575236.1	82121	86326	+	ENSMUSG00000110868	protein_coding	RP23-101F14.3
KV575236.1	85938	86016	+	ENSMUSG00000111838	miRNA	mmu-mir-147
KV575236.1	126368	147798	-	ENSMUSG00000111214	protein_coding	Slc30a4
KV575233.1	27158	28781	-	ENSMUSG00000110852	antisense	RP23-355E19.1
KV575233.1	28232	39838	+	ENSMUSG00000110797	protein_coding	Nek2
KV575233.1	92918	114315	-	ENSMUSG00000111237	antisense	AC114603.1
KV575233.1	113555	120035	+	ENSMUSG00000110850	protein_coding	Slc30a1
KV575233.1	184007	194920	+	ENSMUSG00000111723	protein_coding	Rd3
KV575233.1	193473	196759	-	ENSMUSG00000111407	antisense	WI1-2736D10.2
KV575233.1	199498	199729	+	ENSMUSG00000111247	processed_pseudogene	WI1-2736D10.3
KV575233.1	203842	251650	-	ENSMUSG00000111385	protein_coding	Traf5
KV575233.1	205191	205271	-	ENSMUSG00000111586	miRNA	mmu-mir-3473c
KV575233.1	232911	233541	-	ENSMUSG00000111705	processed_pseudogene	WI1-1003N17.1
KV575233.1	251446	258719	+	ENSMUSG00000111644	antisense	WI1-1003N17.2
JH792826.1	27368	28712	-	ENSMUSG00000096961	processed_pseudogene	RP23-348F1.1
JH792826.1	52775	84908	-	ENSMUSG00000096951	protein_coding	Pdpn
JH792826.1	125743	126050	+	ENSMUSG00000097647	misc_RNA	7SK
JH792826.1	135101	156376	+	ENSMUSG00000097351	protein_coding	Lrrc38
JH792826.1	175003	175760	+	ENSMUSG00000097478	processed_pseudogene	Anp32b-ps1
JH792826.1	179772	185504	+	ENSMUSG00000097880	protein_coding	Pramel1
JH792826.1	187688	188757	+	ENSMUSG00000097359	unprocessed_pseudogene	RP23-58H5.2
JH792826.1	197770	206435	+	ENSMUSG00000097778	protein_coding	Pramef8
JH792826.1	222508	235668	-	ENSMUSG00000097153	protein_coding	Oog4
JH792826.1	243722	245882	-	ENSMUSG00000097105	processed_pseudogene	RP23-58H5.5
JH792826.1	249618	250118	-	ENSMUSG00000097549	unprocessed_pseudogene	RP23-58H5.6
JH792826.1	284779	287439	+	ENSMUSG00000097475	unprocessed_pseudogene	RP23-58H5.8
JH792826.1	291397	291806	-	ENSMUSG00000111779	pseudogene	AL611930.1
JH792826.1	296687	303175	+	ENSMUSG00000097046	protein_coding	RP23-58H5.9
JH792826.1	312406	359142	+	ENSMUSG00000097856	protein_coding	BC080695
JH792826.1	312415	343578	+	ENSMUSG00000097192	protein_coding	Gm13057
JH792828.1	46372	46523	+	ENSMUSG00000107717	unprocessed_pseudogene	RP24-364D22.2
JH792828.1	86001	87834	+	ENSMUSG00000097606	unprocessed_pseudogene	RP24-364D22.1
JH792828.1	97437	98987	+	ENSMUSG00000107958	processed_pseudogene	RP24-364D22.3
JH792828.1	102327	103844	-	ENSMUSG00000107963	processed_pseudogene	RP24-364D22.4
JH792828.1	109020	111963	-	ENSMUSG00000108159	processed_pseudogene	RP24-364D22.5
JH792828.1	115996	116478	-	ENSMUSG00000107974	processed_pseudogene	RP24-364D22.6
JH792828.1	120113	120272	-	ENSMUSG00000108182	processed_pseudogene	RP24-364D22.7
JH792828.1	128146	144832	+	ENSMUSG00000107547	lincRNA	CAAA01093181.1
JH792828.1	136802	137105	-	ENSMUSG00000111516	pseudogene	AC245272.2
JH792828.1	137736	137895	-	ENSMUSG00000111076	pseudogene	AC245272.1
JH792828.1	154498	169029	-	ENSMUSG00000107871	protein_coding	CAAA01093181.2
JH792828.1	217300	217382	+	ENSMUSG00000097826	miRNA	mmu-mir-290a
JH792828.1	217312	217369	-	ENSMUSG00000106761	miRNA	mmu-mir-290b
JH792828.1	217458	248370	-	ENSMUSG00000097297	protein_coding	Nlrp12
JH792828.1	217593	217674	+	ENSMUSG00000096925	miRNA	mmu-mir-291a
JH792828.1	217863	217944	+	ENSMUSG00000097782	miRNA	mmu-mir-292a
JH792828.1	217872	217933	-	ENSMUSG00000106921	miRNA	mmu-mir-292b
JH792828.1	218156	218234	+	ENSMUSG00000097568	miRNA	mmu-mir-291b
JH792828.1	219017	219096	+	ENSMUSG00000097688	miRNA	mmu-mir-293
JH792828.1	219315	219398	+	ENSMUSG00000097034	miRNA	mmu-mir-294
JH792828.1	219447	219515	+	ENSMUSG00000097400	miRNA	mmu-mir-295
JH792828.1	263777	264620	-	ENSMUSG00000107910	unprocessed_pseudogene	CAAA01096603.1
JH792828.1	283159	284038	-	ENSMUSG00000107437	processed_pseudogene	CAAA01093158.1
JH792828.1	289100	298942	+	ENSMUSG00000097829	protein_coding	Myadm
JH792828.1	302048	329611	+	ENSMUSG00000097449	protein_coding	Prkcg
JH792828.1	331471	366737	+	ENSMUSG00000096998	protein_coding	Cacng7
JH792828.1	336061	336395	+	ENSMUSG00000108051	TEC	RP23-449F12.5
JH792828.1	376637	388596	-	ENSMUSG00000107636	lincRNA	RP23-449F12.6
JH792828.1	389199	414164	+	ENSMUSG00000106728	protein_coding	Cacng8
JH792828.1	390112	399442	-	ENSMUSG00000107912	antisense	RP23-449F12.7
JH792828.1	413582	413672	+	ENSMUSG00000097499	miRNA	mmu-mir-935
JH792828.1	420181	421961	-	ENSMUSG00000108281	lincRNA	RP23-449F12.8
JH792828.1	422711	434183	+	ENSMUSG00000097894	protein_coding	Cacng6
JH792828.1	449873	473536	+	ENSMUSG00000107537	lincRNA	RP23-449F12.9
KB469740.1	78921	89434	+	ENSMUSG00000098411	protein_coding	Dlk1
KB469740.1	158539	158743	+	ENSMUSG00000103418	misc_RNA	Mico1
KB469740.1	167223	167305	+	ENSMUSG00000104151	misc_RNA	AC152063.3
KB469740.1	170394	170490	+	ENSMUSG00000102477	misc_RNA	MEG3_2
KB469740.1	170596	170675	+	ENSMUSG00000104193	miRNA	mmu-mir-1906-1
KB469740.1	190298	190391	+	ENSMUSG00000104387	miRNA	mmu-mir-770
KB469740.1	195234	198329	-	ENSMUSG00000098440	lincRNA	AC152063.1
KB469740.1	198596	198686	+	ENSMUSG00000098324	miRNA	mmu-mir-673
KB469740.1	206839	206921	+	ENSMUSG00000099327	miRNA	mmu-mir-493
KB469740.1	212395	212491	+	ENSMUSG00000099194	miRNA	mmu-mir-337
KB469740.1	212419	212479	-	ENSMUSG00000107221	miRNA	mmu-mir-3544
KB469740.1	212686	212752	+	ENSMUSG00000098806	miRNA	mmu-mir-540
KB469740.1	212920	213013	+	ENSMUSG00000099048	miRNA	mmu-mir-665
KB469740.1	214549	214637	+	ENSMUSG00000102954	miRNA	mmu-mir-3070-1
KB469740.1	215198	215286	+	ENSMUSG00000103721	miRNA	mmu-mir-3070-2
KB469740.1	215800	226936	-	ENSMUSG00000098639	protein_coding	Rtl1
KB469740.1	217053	217143	+	ENSMUSG00000098321	miRNA	mmu-mir-431
KB469740.1	218321	218444	+	ENSMUSG00000098576	miRNA	mmu-mir-433
KB469740.1	219452	219521	+	ENSMUSG00000099044	miRNA	mmu-mir-127
KB469740.1	221112	221205	+	ENSMUSG00000099171	miRNA	mmu-mir-434
KB469740.1	221562	221636	+	ENSMUSG00000099231	miRNA	mmu-mir-432
KB469740.1	221924	222003	-	ENSMUSG00000098913	miRNA	mmu-mir-3071
KB469740.1	221933	221994	+	ENSMUSG00000107170	miRNA	mmu-mir-136
KB469740.1	230488	230585	+	ENSMUSG00000099195	misc_RNA	MEG8_1
KB469740.1	230546	288322	+	ENSMUSG00000107391	processed_transcript	Rian
KB469740.1	238106	238201	+	ENSMUSG00000099090	miRNA	mmu-mir-341
KB469740.1	238428	238547	+	ENSMUSG00000098545	miRNA	mmu-mir-1188
KB469740.1	244720	244806	+	ENSMUSG00000099067	miRNA	AC152063.2
KB469740.1	244864	244942	+	ENSMUSG00000098610	miRNA	mmu-mir-370
KB469740.1	257680	257754	+	ENSMUSG00000098352	snoRNA	SNORD113
KB469740.1	260374	260448	+	ENSMUSG00000098398	snoRNA	SNORD113
KB469740.1	262618	262690	+	ENSMUSG00000099084	snoRNA	SNORD113
KB469740.1	266947	268957	+	ENSMUSG00000106716	lincRNA	RP23-204I16.2
KB469740.1	267628	267700	+	ENSMUSG00000098902	snoRNA	SNORD113
KB469740.1	270354	270424	+	ENSMUSG00000099288	snoRNA	SNORD113
KB469740.1	272735	272808	+	ENSMUSG00000098250	snoRNA	SNORD113
KB469740.1	276223	276294	+	ENSMUSG00000099306	snoRNA	SNORD113
KB469740.1	278030	278102	+	ENSMUSG00000099046	snoRNA	SNORD113
KB469740.1	279639	279710	+	ENSMUSG00000098581	snoRNA	SNORD113
KB469740.1	281233	281304	+	ENSMUSG00000098971	snoRNA	SNORD113
KB469740.1	282951	283022	+	ENSMUSG00000098372	snoRNA	SNORD113
KB469740.1	283731	283802	+	ENSMUSG00000098673	snoRNA	SNORD113
KB469740.1	285013	285084	+	ENSMUSG00000099026	snoRNA	SNORD113
KB469740.1	295475	304191	+	ENSMUSG00000106942	TEC	RP23-204I16.3
KB469740.1	300519	300600	+	ENSMUSG00000098637	snoRNA	SNORD113
KB469740.1	306551	306619	+	ENSMUSG00000098523	snoRNA	SNORD113
KB469740.1	307406	307480	+	ENSMUSG00000098337	snoRNA	SNORD113
KB469740.1	308125	308199	+	ENSMUSG00000098556	snoRNA	SNORD113
KB469740.1	308803	308879	+	ENSMUSG00000098738	miRNA	mmu-mir-882
KB469740.1	308990	309064	+	ENSMUSG00000099271	snoRNA	SNORD113
KB469740.1	309600	309674	+	ENSMUSG00000099038	snoRNA	SNORD113
KB469740.1	311568	311640	+	ENSMUSG00000098616	snoRNA	SNORD113
KB469740.1	313404	313475	+	ENSMUSG00000099029	snoRNA	SNORD113
KB469740.1	314661	314731	+	ENSMUSG00000098277	snoRNA	SNORD113
JH792832.1	8376	8903	+	ENSMUSG00000099885	lincRNA	CH36-472P4.1
JH792832.1	31293	33656	+	ENSMUSG00000102209	lincRNA	CH36-472P4.2
JH792832.1	106918	131321	+	ENSMUSG00000104359	unprocessed_pseudogene	CH36-472P4.3
JH792833.1	221149	221525	+	ENSMUSG00000111636	pseudogene	AC240971.2
JH792833.1	191950	202088	+	ENSMUSG00000099402	transcribed_unprocessed_pseudogene	CH36-169F23.5
JH792833.1	156623	157318	+	ENSMUSG00000103117	unprocessed_pseudogene	CH36-169F23.3
JH792833.1	147182	150529	+	ENSMUSG00000099919	lincRNA	CH36-169F23.4
JH792833.1	124318	127566	-	ENSMUSG00000107274	protein_coding	AC240971.1
JH792833.1	112266	118991	+	ENSMUSG00000101274	lincRNA	CH36-169F23.2
JH792833.1	112054	114952	-	ENSMUSG00000099533	lincRNA	CH36-169F23.1
JH792827.1	29426	29802	+	ENSMUSG00000111584	pseudogene	AC244695.1
JH792827.1	34489	49194	+	ENSMUSG00000106684	antisense	RP24-152F23.2
JH792827.1	42021	46841	-	ENSMUSG00000097490	protein_coding	RP24-152F23.1
JH792827.1	94774	99540	-	ENSMUSG00000097611	protein_coding	Gm21190
JH792827.1	108320	175384	-	ENSMUSG00000107101	antisense	RP23-465P18.1
JH792827.1	147651	152396	+	ENSMUSG00000097395	protein_coding	RP24-152F23.5
JH792827.1	189382	194182	+	ENSMUSG00000097696	protein_coding	Speer4d
JH792834.1	101150	101845	-	ENSMUSG00000102435	unprocessed_pseudogene	RP24-505E20.1
JH792834.1	176112	176489	-	ENSMUSG00000099567	unprocessed_pseudogene	RP24-410B18.1
JH792834.1	205441	206055	-	ENSMUSG00000103868	unprocessed_pseudogene	RP24-410B18.2
JH792834.1	242349	243044	-	ENSMUSG00000103455	unprocessed_pseudogene	RP24-410B18.3
JH792834.1	248882	252223	-	ENSMUSG00000100102	lincRNA	RP24-410B18.5
JH792834.1	272637	273719	+	ENSMUSG00000107366	protein_coding	AC202135.1
JH792834.1	284110	287348	+	ENSMUSG00000102165	lincRNA	RP24-410B18.4
JH792831.1	101	4135	+	ENSMUSG00000097306	protein_coding	Rhox5
JH792831.1	22619	25566	+	ENSMUSG00000097200	protein_coding	Rhox6
JH792831.1	27395	36984	+	ENSMUSG00000097600	protein_coding	Rhox7a
JH792831.1	70487	74653	-	ENSMUSG00000097126	protein_coding	Rhox8
JH792831.1	82148	92941	-	ENSMUSG00000097270	protein_coding	Rhox7b
JH792831.1	94806	97479	-	ENSMUSG00000097436	protein_coding	Rhox9
JH792831.1	128183	129192	-	ENSMUSG00000097144	unprocessed_pseudogene	Rhox11-ps1
JH792831.1	136525	141311	-	ENSMUSG00000096928	unprocessed_pseudogene	Rhox11-ps2
KB469742.1	72210	72594	-	ENSMUSG00000111331	pseudogene	CT010495.1
KB469742.1	375984	376463	+	ENSMUSG00000111370	protein_coding	AC154343.1
KB469742.1	422028	422404	+	ENSMUSG00000111724	pseudogene	AC110514.1
KB469742.1	444903	445062	-	ENSMUSG00000111832	pseudogene	AC110514.2
KB469742.1	486167	486783	-	ENSMUSG00000110861	pseudogene	AC154679.2
KB469742.1	491729	492105	-	ENSMUSG00000111571	pseudogene	AC154679.3
KB469742.1	634186	634392	+	ENSMUSG00000098283	processed_pseudogene	AC154679.1
KB469742.1	690073	690686	-	ENSMUSG00000111319	pseudogene	CT009635.2
KB469742.1	695632	696008	-	ENSMUSG00000111140	pseudogene	CT009635.1
KB469742.1	757954	827153	+	ENSMUSG00000098633	protein_coding	St6gal2
KB469742.1	904912	937243	-	ENSMUSG00000099175	protein_coding	Vmn2r118
KB469742.1	964596	1025199	-	ENSMUSG00000098835	protein_coding	AC182748.1
KB469742.1	974208	974312	+	ENSMUSG00000098587	snRNA	U6
KQ030484.1	60704	114087	-	ENSMUSG00000106923	protein_coding	Sirpb1c
KQ030484.1	157025	158114	-	ENSMUSG00000107150	processed_pseudogene	RP24-176A1.1
KQ030484.1	188115	193820	-	ENSMUSG00000110742	protein_coding	AC121905.1
KQ030484.1	207332	208392	-	ENSMUSG00000107239	processed_pseudogene	RP24-176A1.2
KQ030494.1	1305	41142	+	ENSMUSG00000106972	protein_coding	Majin
KQ030494.1	43297	44685	+	ENSMUSG00000107297	protein_coding	Gpha2
KQ030494.1	44682	52789	-	ENSMUSG00000107330	protein_coding	Ppp2r5b
KQ030494.1	58585	79252	+	ENSMUSG00000106907	protein_coding	Atg2a
KQ030494.1	81560	81645	+	ENSMUSG00000107156	miRNA	mmu-mir-194-2
KQ030494.1	81761	81849	+	ENSMUSG00000107367	miRNA	mmu-mir-192
KQ030494.1	85712	93522	-	ENSMUSG00000106823	processed_transcript	AC127556.5
KQ030494.1	93642	117013	+	ENSMUSG00000107039	protein_coding	Ehd1
KQ030494.1	123373	142569	+	ENSMUSG00000107268	protein_coding	Cdc42bpg
KQ030494.1	151896	157808	+	ENSMUSG00000106695	protein_coding	Men1
KQ030494.1	158052	172532	+	ENSMUSG00000106850	protein_coding	Map4k2
KQ030494.1	163397	163461	+	ENSMUSG00000106983	miRNA	mmu-mir-6989
KQ030494.1	172439	180676	-	ENSMUSG00000107250	antisense	AC127556.10
KQ030494.1	180607	194947	+	ENSMUSG00000106722	protein_coding	Sf1
KQ030494.1	201316	215376	+	ENSMUSG00000106877	protein_coding	Pygm
KQ030494.1	216257	232133	+	ENSMUSG00000106685	protein_coding	Rasgrp2
KQ030494.1	226317	235523	-	ENSMUSG00000107293	processed_transcript	AC167245.6
KQ030494.1	235648	361086	+	ENSMUSG00000107104	protein_coding	Nrxn2
KQ030494.1	347628	348928	-	ENSMUSG00000107321	antisense	AC167245.5
KQ030494.1	352762	359936	-	ENSMUSG00000107099	protein_coding	Slc22a12
KQ030494.1	360688	361816	-	ENSMUSG00000106765	antisense	AC124394.1
KQ030494.1	380697	380822	+	ENSMUSG00000082803	miRNA	AC124394.2
KQ030494.1	409519	410153	-	ENSMUSG00000106792	processed_pseudogene	Hmgb1-ps4
KQ030494.1	434588	491465	-	ENSMUSG00000107003	processed_transcript	AC124394.3
KQ030494.1	462604	464089	+	ENSMUSG00000106796	lincRNA	AC124394.4
KQ030496.1	12008	45395	+	ENSMUSG00000106787	lincRNA	RP23-188E3.2
KQ030496.1	127160	148200	+	ENSMUSG00000107051	unprocessed_pseudogene	RP23-188E3.1
KQ030496.1	149265	150839	-	ENSMUSG00000106977	lincRNA	BX890553.1
KQ030496.1	151558	152427	+	ENSMUSG00000110764	protein_coding	BX890553.2
KQ030496.1	152476	152628	+	ENSMUSG00000111009	protein_coding	BX890553.4
KQ030496.1	153014	154029	+	ENSMUSG00000110954	pseudogene	BX890553.3
KQ030497.1	27077	37057	-	ENSMUSG00000107210	unprocessed_pseudogene	RP23-324J18.1
KQ030497.1	93274	114648	-	ENSMUSG00000106711	unprocessed_pseudogene	RP23-324J18.2
KQ030492.1	3067	3391	-	ENSMUSG00000111040	pseudogene	FO082328.2
KQ030492.1	25573	25949	-	ENSMUSG00000110796	pseudogene	FO082328.1
KQ030492.1	131131	131507	+	ENSMUSG00000111860	pseudogene	AC149294.2
KQ030492.1	135212	135827	-	ENSMUSG00000111501	pseudogene	AC149294.1
KQ030493.1	59766	76029	+	ENSMUSG00000107249	protein_coding	AC164883.1
KQ030493.1	132904	164810	+	ENSMUSG00000107137	protein_coding	Fzd6
KQ030493.1	167203	167333	+	ENSMUSG00000107267	snoRNA	SNORA17
KQ030493.1	203556	213745	+	ENSMUSG00000106929	protein_coding	Cthrc1
KQ030493.1	220815	239340	-	ENSMUSG00000107007	protein_coding	Slc25a32
KQ030491.1	41604	43562	-	ENSMUSG00000106953	protein_coding	Duxf1
KQ030491.1	46489	47283	-	ENSMUSG00000106774	unprocessed_pseudogene	Duxf2
KQ030491.1	48611	51307	-	ENSMUSG00000106723	protein_coding	Dux
KQ030491.1	53480	55333	-	ENSMUSG00000106919	protein_coding	Gm4981
KQ030491.1	58240	59293	-	ENSMUSG00000107088	unprocessed_pseudogene	Duxf5
KQ030491.1	72604	72900	-	ENSMUSG00000111603	protein_coding	Gm9919
KQ030491.1	74129	124231	+	ENSMUSG00000107275	protein_coding	Gcc2
KQ030488.1	10886	40780	+	ENSMUSG00000106911	protein_coding	Snrnp40
KQ030489.1	5302	47884	+	ENSMUSG00000106964	protein_coding	Nkain1
KQ030489.1	185185	185257	+	ENSMUSG00000106727	snoRNA	SNORD103
KV575232.1	42472	42783	-	ENSMUSG00000111279	protein_coding	Gm10519
KV575232.1	42667	112551	+	ENSMUSG00000111522	protein_coding	Desi2
KV575232.1	67289	67665	+	ENSMUSG00000110820	pseudogene	AC119928.1
KV575232.1	121454	122356	+	ENSMUSG00000111653	processed_pseudogene	RP24-259F2.1
KV575232.1	131346	131888	-	ENSMUSG00000111101	protein_coding	AC166710.1
KV575232.1	154645	155049	+	ENSMUSG00000111634	processed_pseudogene	RP24-252K15.3
KV575232.1	168577	173798	-	ENSMUSG00000111408	antisense	AC166710.3
KV575232.1	174379	177942	+	ENSMUSG00000111742	protein_coding	Cox20
KV575232.1	176357	193046	-	ENSMUSG00000111145	protein_coding	Hnrnpu
KV575232.1	194850	196719	+	ENSMUSG00000111676	TEC	RP24-252K15.4
KV575241.1	16723	53583	+	ENSMUSG00000111527	protein_coding	AC139209.2
KV575241.1	58886	84933	-	ENSMUSG00000111328	protein_coding	AC139209.1
KV575241.1	85849	143546	+	ENSMUSG00000111798	protein_coding	AC139209.3
KV575242.1	3295	17891	+	ENSMUSG00000111123	protein_coding	March5
KV575242.1	29134	29236	-	ENSMUSG00000111599	snRNA	U6
KV575242.1	64495	133604	-	ENSMUSG00000111624	protein_coding	Ide
KV575242.1	90907	91548	-	ENSMUSG00000057626	processed_pseudogene	Gm5621
KV575242.1	183204	228660	+	ENSMUSG00000111220	protein_coding	Kif11
KV575242.1	220243	220497	-	ENSMUSG00000110990	protein_coding	AC137605.1
KV575242.1	239710	241457	-	ENSMUSG00000111332	TEC	RP23-117H14.1
KV575242.1	241611	247532	+	ENSMUSG00000111314	protein_coding	Hhex
KV575242.1	270547	270652	+	ENSMUSG00000110842	snRNA	U6
KK082441.1	6167	7232	+	ENSMUSG00000103337	processed_pseudogene	RP23-157N11.1
KK082441.1	12702	13078	+	ENSMUSG00000111848	pseudogene	CR936842.1
KK082441.1	50473	77469	+	ENSMUSG00000102412	protein_coding	Cd28
KK082441.1	80776	92823	-	ENSMUSG00000103687	lincRNA	RP23-157N11.4
KK082441.1	103498	104840	+	ENSMUSG00000102944	processed_pseudogene	RP23-157N11.7
KK082441.1	120109	120935	+	ENSMUSG00000103582	processed_pseudogene	RP23-157N11.6
KK082441.1	232611	233135	+	ENSMUSG00000104421	processed_pseudogene	Rpl18-ps1
