mm_xp_gene	xp_gene	mm_gene
mm_xp_gene_11907	sox18	ENSMUSG00000046470
mm_xp_gene_11908	sox2	ENSMUSG00000074637
mm_xp_gene_11909	sox21-like.1	ENSMUSG00000096014
mm_xp_gene_11910	sox21-like.2	ENSMUSG00000061517
mm_xp_gene_11911	sox30	ENSMUSG00000040489
mm_xp_gene_11912	sox5	ENSMUSG00000041540
mm_xp_gene_11913	sox6	ENSMUSG00000051910
mm_xp_gene_11914	sox7	ENSMUSG00000063060
mm_xp_gene_11915	sox8	ENSMUSG00000024176
mm_xp_gene_11916	sox9	ENSMUSG00000000567
mm_xp_gene_11917	sp1	ENSMUSG00000001280
mm_xp_gene_11918	sp2	ENSMUSG00000018678
mm_xp_gene_11919	sp4	ENSMUSG00000025323
mm_xp_gene_11920	sp5	ENSMUSG00000075304
mm_xp_gene_11921	sp6	ENSMUSG00000038560
mm_xp_gene_11922	sp7	ENSMUSG00000060284
mm_xp_gene_11923	sp8	ENSMUSG00000048562
mm_xp_gene_11924	sp9	ENSMUSG00000068859
mm_xp_gene_11925	spa17	ENSMUSG00000001948
mm_xp_gene_11926	spag1	ENSMUSG00000037617
mm_xp_gene_11927	spag16	ENSMUSG00000053153
mm_xp_gene_11928	spag5	ENSMUSG00000002055
mm_xp_gene_11929	spag6	ENSMUSG00000022783
mm_xp_gene_11930	spag9-like.1	ENSMUSG00000020859
mm_xp_gene_11931	spag9-like.2	ENSMUSG00000020859
mm_xp_gene_11932	sparc	ENSMUSG00000018593
mm_xp_gene_11933	spata1	ENSMUSG00000028188
mm_xp_gene_11934	spata18-like	ENSMUSG00000029155
mm_xp_gene_11935	spata2	ENSMUSG00000047030
mm_xp_gene_11936	spata22	ENSMUSG00000069825
mm_xp_gene_11937	spata2l	ENSMUSG00000033594
mm_xp_gene_11938	spata4-like	ENSMUSG00000031518
mm_xp_gene_11939	spata5-like	ENSMUSG00000027722
mm_xp_gene_11940	spata6-like	ENSMUSG00000034401
mm_xp_gene_11941	spata6l	ENSMUSG00000064202
mm_xp_gene_11942	spata7	ENSMUSG00000021007
mm_xp_gene_11943	spats2	ENSMUSG00000051934
mm_xp_gene_11944	spats2l	ENSMUSG00000038305
mm_xp_gene_11945	spc24	ENSMUSG00000074476
mm_xp_gene_11946	spc25	ENSMUSG00000005233
mm_xp_gene_11947	spcs1	ENSMUSG00000021917
mm_xp_gene_11948	spdef	ENSMUSG00000024215
mm_xp_gene_11949	spdya	ENSMUSG00000052525
mm_xp_gene_11950	specc1l	ENSMUSG00000033444
mm_xp_gene_11951	spef1	ENSMUSG00000027329
mm_xp_gene_11952	spef2-like	ENSMUSG00000072663
mm_xp_gene_11953	speg	ENSMUSG00000026207
mm_xp_gene_11954	spen	ENSMUSG00000040761
mm_xp_gene_11955	spg11	ENSMUSG00000033396
mm_xp_gene_11956	spg20	ENSMUSG00000036580
mm_xp_gene_11957	spg21	ENSMUSG00000032388
mm_xp_gene_11958	spg7	ENSMUSG00000000738
mm_xp_gene_11959	sphk1	ENSMUSG00000061878
mm_xp_gene_11960	sphk2-like	ENSMUSG00000057342
mm_xp_gene_11961	sphkap	ENSMUSG00000026163
mm_xp_gene_11962	spib	ENSMUSG00000008193
mm_xp_gene_11963	spic	ENSMUSG00000004359
mm_xp_gene_11964	spice1	ENSMUSG00000043065
mm_xp_gene_11965	spink1	ENSMUSG00000024503
mm_xp_gene_11966	spink2	ENSMUSG00000053030
mm_xp_gene_11967	spint1-like	ENSMUSG00000027315
mm_xp_gene_11968	spire1	ENSMUSG00000024533
mm_xp_gene_11969	spire2-like	ENSMUSG00000010154
mm_xp_gene_11970	spns1	ENSMUSG00000030741
mm_xp_gene_11971	spns2	ENSMUSG00000040447
mm_xp_gene_11972	spo11	ENSMUSG00000005883
mm_xp_gene_11973	spock3	ENSMUSG00000054162
mm_xp_gene_11974	spon1	ENSMUSG00000038156
mm_xp_gene_11975	spon2	ENSMUSG00000037379
mm_xp_gene_11976	spop	ENSMUSG00000090268
mm_xp_gene_11977	spop	ENSMUSG00000095822
mm_xp_gene_11978	spop	ENSMUSG00000094328
mm_xp_gene_11979	spop	ENSMUSG00000068879
mm_xp_gene_11980	spop	ENSMUSG00000060256
mm_xp_gene_11981	spop	ENSMUSG00000074424
mm_xp_gene_11982	spop	ENSMUSG00000058005
mm_xp_gene_11983	spop	ENSMUSG00000103350
mm_xp_gene_11984	spop	ENSMUSG00000089696
mm_xp_gene_11985	spop	ENSMUSG00000095251
mm_xp_gene_11986	spop	ENSMUSG00000094163
mm_xp_gene_11987	spop	ENSMUSG00000094084
mm_xp_gene_11988	spop	ENSMUSG00000103362
mm_xp_gene_11989	spop	ENSMUSG00000096879
mm_xp_gene_11990	spopl-like	ENSMUSG00000026771
mm_xp_gene_11991	sppl2a	ENSMUSG00000027366
mm_xp_gene_11992	sppl2b	ENSMUSG00000035206
mm_xp_gene_11993	spr	ENSMUSG00000033735
mm_xp_gene_11994	spred1	ENSMUSG00000027351
mm_xp_gene_11995	spred2	ENSMUSG00000045671
mm_xp_gene_11996	spred3	ENSMUSG00000045671
mm_xp_gene_11997	sprtn	ENSMUSG00000031986
mm_xp_gene_11998	spry1	ENSMUSG00000037211
mm_xp_gene_11999	spry4	ENSMUSG00000024427
mm_xp_gene_12000	spryd7	ENSMUSG00000021930
mm_xp_gene_12001	spsb1	ENSMUSG00000039911
mm_xp_gene_12002	spsb3	ENSMUSG00000024160
mm_xp_gene_12003	spsb4-like	ENSMUSG00000046997
mm_xp_gene_12004	sptan1	ENSMUSG00000057738
mm_xp_gene_12005	sptb	ENSMUSG00000021061
mm_xp_gene_12006	sptbn4	ENSMUSG00000011751
mm_xp_gene_12007	sptlc1	ENSMUSG00000021468
mm_xp_gene_12008	sptlc2	ENSMUSG00000021036
mm_xp_gene_12009	sptlc3-like	ENSMUSG00000039092
mm_xp_gene_12010	sptssb	ENSMUSG00000043461
mm_xp_gene_12011	spty2d1	ENSMUSG00000049516
mm_xp_gene_12012	sqle	ENSMUSG00000022351
mm_xp_gene_12013	sqrdl	ENSMUSG00000005803
mm_xp_gene_12014	sqstm1	ENSMUSG00000015837
mm_xp_gene_12015	sra1	ENSMUSG00000006050
mm_xp_gene_12016	srbd1-like	ENSMUSG00000024135
mm_xp_gene_12017	srcap	ENSMUSG00000107023
mm_xp_gene_12018	srcap	ENSMUSG00000053877
mm_xp_gene_12019	srcin1	ENSMUSG00000038453
mm_xp_gene_12020	srcrb4d	ENSMUSG00000029699
mm_xp_gene_12021	srd5a1	ENSMUSG00000021594
mm_xp_gene_12022	srd5a2	ENSMUSG00000038541
mm_xp_gene_12023	srd5a3	ENSMUSG00000029233
mm_xp_gene_12024	srebf1	ENSMUSG00000020538
mm_xp_gene_12025	srebf2	ENSMUSG00000022463
mm_xp_gene_12026	srf	ENSMUSG00000015605
mm_xp_gene_12027	srgap1	ENSMUSG00000020121
mm_xp_gene_12028	srgap2	ENSMUSG00000026425
mm_xp_gene_12029	srgap3	ENSMUSG00000030257
mm_xp_gene_12030	sri	ENSMUSG00000003161
mm_xp_gene_12031	srm-like	ENSMUSG00000006442
mm_xp_gene_12032	srp19	ENSMUSG00000014504
mm_xp_gene_12033	srp54	ENSMUSG00000073079
mm_xp_gene_12034	srp54	ENSMUSG00000079108
mm_xp_gene_12035	srp68-like	ENSMUSG00000020780
mm_xp_gene_12036	srp72	ENSMUSG00000036323
mm_xp_gene_12037	srpk1	ENSMUSG00000004865
mm_xp_gene_12038	srpk3	ENSMUSG00000062604
mm_xp_gene_12039	srpr-like	ENSMUSG00000032042
mm_xp_gene_12040	srr	ENSMUSG00000001323
mm_xp_gene_12041	srrd	ENSMUSG00000029346
mm_xp_gene_12042	srrm3	ENSMUSG00000039860
mm_xp_gene_12043	srsf1	ENSMUSG00000018379
mm_xp_gene_12044	srsf11-like	ENSMUSG00000055436
mm_xp_gene_12045	srsf12	ENSMUSG00000054679
mm_xp_gene_12046	srsf2	ENSMUSG00000034120
mm_xp_gene_12047	srsf3	ENSMUSG00000071172
mm_xp_gene_12048	srsf4-like	ENSMUSG00000028911
mm_xp_gene_12049	srsf5	ENSMUSG00000021134
mm_xp_gene_12050	srsf6	ENSMUSG00000016921
mm_xp_gene_12051	srsf7	ENSMUSG00000024097
mm_xp_gene_12052	srsf9	ENSMUSG00000029538
mm_xp_gene_12053	ss18	ENSMUSG00000037013
mm_xp_gene_12054	ss18l1	ENSMUSG00000039086
mm_xp_gene_12055	ss18l2	ENSMUSG00000032526
mm_xp_gene_12056	ssbp2	ENSMUSG00000003992
mm_xp_gene_12057	ssbp3	ENSMUSG00000061887
mm_xp_gene_12058	ssh1-like	ENSMUSG00000042121
mm_xp_gene_12059	ssh2-like	ENSMUSG00000037926
mm_xp_gene_12060	ssna1	ENSMUSG00000026966
mm_xp_gene_12061	ssr1	ENSMUSG00000021427
mm_xp_gene_12062	ssr2	ENSMUSG00000041355
mm_xp_gene_12063	ssr3	ENSMUSG00000027828
mm_xp_gene_12064	ssrp1	ENSMUSG00000027067
mm_xp_gene_12065	sstr1	ENSMUSG00000035431
mm_xp_gene_12066	sstr2	ENSMUSG00000047904
mm_xp_gene_12067	sstr3	ENSMUSG00000044933
mm_xp_gene_12068	sstr4	ENSMUSG00000037014
mm_xp_gene_12069	sstr5	ENSMUSG00000050824
mm_xp_gene_12070	ssu72	ENSMUSG00000029038
mm_xp_gene_12071	st13	ENSMUSG00000022403
mm_xp_gene_12072	st18	ENSMUSG00000033740
mm_xp_gene_12073	st3gal1	ENSMUSG00000013846
mm_xp_gene_12074	st3gal4	ENSMUSG00000032038
mm_xp_gene_12075	st6gal1	ENSMUSG00000022885
mm_xp_gene_12076	st6gal2	ENSMUSG00000024172
mm_xp_gene_12077	st6galnac3-like	ENSMUSG00000052544
mm_xp_gene_12078	st6galnac4	ENSMUSG00000079442
mm_xp_gene_12079	st6galnac6	ENSMUSG00000026811
mm_xp_gene_12080	st7	ENSMUSG00000029534
mm_xp_gene_12081	st7l	ENSMUSG00000045576
mm_xp_gene_12082	st8sia2	ENSMUSG00000025789
mm_xp_gene_12083	st8sia4	ENSMUSG00000040710
mm_xp_gene_12084	st8sia6	ENSMUSG00000003418
mm_xp_gene_12085	stab2	ENSMUSG00000035459
mm_xp_gene_12086	stac	ENSMUSG00000032502
mm_xp_gene_12087	stac2	ENSMUSG00000017400
mm_xp_gene_12088	stac3	ENSMUSG00000040287
mm_xp_gene_12089	stag3	ENSMUSG00000036928
mm_xp_gene_12090	stam	ENSMUSG00000026718
mm_xp_gene_12091	stam2	ENSMUSG00000055371
mm_xp_gene_12092	stambp	ENSMUSG00000006906
mm_xp_gene_12093	stambpl1	ENSMUSG00000024776
mm_xp_gene_12094	stap1	ENSMUSG00000029254
mm_xp_gene_12095	stap2-like	ENSMUSG00000038781
mm_xp_gene_12096	stard10	ENSMUSG00000030688
mm_xp_gene_12097	stard3	ENSMUSG00000018167
mm_xp_gene_12098	stard3nl	ENSMUSG00000003062
mm_xp_gene_12099	stard5-like	ENSMUSG00000046027
mm_xp_gene_12100	stard7	ENSMUSG00000027367
mm_xp_gene_12101	stat1	ENSMUSG00000026104
mm_xp_gene_12102	stat2	ENSMUSG00000040033
mm_xp_gene_12103	stat4	ENSMUSG00000062939
mm_xp_gene_12104	stat6	ENSMUSG00000002147
mm_xp_gene_12105	stau2	ENSMUSG00000025920
mm_xp_gene_12106	stc1-like	ENSMUSG00000014813
mm_xp_gene_12107	stc2	ENSMUSG00000020303
mm_xp_gene_12108	steap1	ENSMUSG00000015652
mm_xp_gene_12109	steap2	ENSMUSG00000015653
mm_xp_gene_12110	stil	ENSMUSG00000028718
mm_xp_gene_12111	stim1	ENSMUSG00000030987
mm_xp_gene_12112	stip1	ENSMUSG00000024966
mm_xp_gene_12113	stk10	ENSMUSG00000020272
mm_xp_gene_12114	stk11	ENSMUSG00000003068
mm_xp_gene_12115	stk11ip	ENSMUSG00000026213
mm_xp_gene_12116	stk16	ENSMUSG00000026201
mm_xp_gene_12117	stk19	ENSMUSG00000061207
mm_xp_gene_12118	stk24	ENSMUSG00000063410
mm_xp_gene_12119	stk25	ENSMUSG00000026277
mm_xp_gene_12120	stk3	ENSMUSG00000022329
mm_xp_gene_12121	stk31	ENSMUSG00000023403
mm_xp_gene_12122	stk32a	ENSMUSG00000039954
mm_xp_gene_12123	stk32b	ENSMUSG00000029123
mm_xp_gene_12124	stk32c	ENSMUSG00000015981
mm_xp_gene_12125	stk33	ENSMUSG00000031027
mm_xp_gene_12126	stk36	ENSMUSG00000033276
mm_xp_gene_12127	stk38-like	ENSMUSG00000024006
mm_xp_gene_12128	stk38l	ENSMUSG00000001630
mm_xp_gene_12129	stk4	ENSMUSG00000018209
mm_xp_gene_12130	stk40	ENSMUSG00000042608
mm_xp_gene_12131	stmn4	ENSMUSG00000022044
mm_xp_gene_12132	stom-like	ENSMUSG00000026880
mm_xp_gene_12133	stoml1	ENSMUSG00000032333
mm_xp_gene_12134	stoml3	ENSMUSG00000026880
mm_xp_gene_12135	ston1	ENSMUSG00000033855
mm_xp_gene_12136	stox1	ENSMUSG00000036923
mm_xp_gene_12137	stox2-like	ENSMUSG00000038143
mm_xp_gene_12138	stpg1-like	ENSMUSG00000028801
mm_xp_gene_12139	stpg2	ENSMUSG00000047940
mm_xp_gene_12140	stra6	ENSMUSG00000032327
mm_xp_gene_12141	stra8	ENSMUSG00000029848
mm_xp_gene_12142	strada	ENSMUSG00000069631
mm_xp_gene_12143	stradb	ENSMUSG00000026027
mm_xp_gene_12144	strap	ENSMUSG00000030224
mm_xp_gene_12145	strc	ENSMUSG00000033498
mm_xp_gene_12146	strip1	ENSMUSG00000014601
mm_xp_gene_12147	strip2	ENSMUSG00000039629
mm_xp_gene_12148	strn	ENSMUSG00000024077
mm_xp_gene_12149	strn3	ENSMUSG00000020954
mm_xp_gene_12150	stt3a	ENSMUSG00000032116
mm_xp_gene_12151	stt3b-like.1	ENSMUSG00000032437
mm_xp_gene_12152	stt3b-like.2	ENSMUSG00000032437
mm_xp_gene_12153	stx11	ENSMUSG00000039232
mm_xp_gene_12154	stx12	ENSMUSG00000028879
mm_xp_gene_12155	stx18	ENSMUSG00000029125
mm_xp_gene_12156	stx19	ENSMUSG00000047854
mm_xp_gene_12157	stx1a	ENSMUSG00000007207
mm_xp_gene_12158	stx1b	ENSMUSG00000030806
mm_xp_gene_12159	stx2	ENSMUSG00000029428
mm_xp_gene_12160	stx3	ENSMUSG00000041488
mm_xp_gene_12161	stx5	ENSMUSG00000010110
mm_xp_gene_12162	stx6	ENSMUSG00000026470
mm_xp_gene_12163	stx7	ENSMUSG00000019998
mm_xp_gene_12164	stxbp1	ENSMUSG00000026797
mm_xp_gene_12165	stxbp2	ENSMUSG00000004626
mm_xp_gene_12166	stxbp3	ENSMUSG00000027882
mm_xp_gene_12167	stxbp4	ENSMUSG00000020546
mm_xp_gene_12168	stxbp5-like.1	ENSMUSG00000019790
mm_xp_gene_12169	stxbp5-like.2	ENSMUSG00000019790
mm_xp_gene_12170	stxbp5l-like	ENSMUSG00000022829
mm_xp_gene_12171	stxbp6	ENSMUSG00000046314
mm_xp_gene_12172	styk1	ENSMUSG00000032899
mm_xp_gene_12173	sub1	ENSMUSG00000022205
mm_xp_gene_12174	sucla2	ENSMUSG00000022110
mm_xp_gene_12175	suco-like	ENSMUSG00000040297
mm_xp_gene_12176	suds3	ENSMUSG00000066900
mm_xp_gene_12177	sufu	ENSMUSG00000025231
mm_xp_gene_12178	sugp2	ENSMUSG00000036054
mm_xp_gene_12179	sugt1	ENSMUSG00000022024
mm_xp_gene_12180	sulf1	ENSMUSG00000016918
mm_xp_gene_12181	sulf2	ENSMUSG00000006800
mm_xp_gene_12182	sult1e1	ENSMUSG00000029272
mm_xp_gene_12183	sult4a1	ENSMUSG00000018865
mm_xp_gene_12184	sumo2	ENSMUSG00000020738
mm_xp_gene_12185	sumo3	ENSMUSG00000020265
mm_xp_gene_12186	sun2	ENSMUSG00000042524
mm_xp_gene_12187	suox	ENSMUSG00000049858
mm_xp_gene_12188	supt16h	ENSMUSG00000035726
mm_xp_gene_12189	supt20h-like	ENSMUSG00000027751
mm_xp_gene_12190	supt3h	ENSMUSG00000038954
mm_xp_gene_12191	supt4h1	ENSMUSG00000020485
mm_xp_gene_12192	supt5h	ENSMUSG00000003435
mm_xp_gene_12193	supt6h	ENSMUSG00000002052
mm_xp_gene_12194	supt7l	ENSMUSG00000053134
mm_xp_gene_12195	supv3l1	ENSMUSG00000020079
mm_xp_gene_12196	surf1	ENSMUSG00000015790
mm_xp_gene_12197	surf2	ENSMUSG00000014873
mm_xp_gene_12198	surf6	ENSMUSG00000036160
mm_xp_gene_12199	susd1	ENSMUSG00000038578
mm_xp_gene_12200	susd3	ENSMUSG00000021384
mm_xp_gene_12201	suv39h2	ENSMUSG00000026646
mm_xp_gene_12202	suz12	ENSMUSG00000017548
mm_xp_gene_12203	sv2a	ENSMUSG00000038486
mm_xp_gene_12204	sv2b-like	ENSMUSG00000053025
mm_xp_gene_12205	sv2c	ENSMUSG00000051111
mm_xp_gene_12206	svep1	ENSMUSG00000028369
mm_xp_gene_12207	svil	ENSMUSG00000024236
mm_xp_gene_12208	svip	ENSMUSG00000074093
mm_xp_gene_12209	svop	ENSMUSG00000042078
mm_xp_gene_12210	svopl	ENSMUSG00000029830
mm_xp_gene_12211	swi5	ENSMUSG00000044627
mm_xp_gene_12212	sybu	ENSMUSG00000022340
mm_xp_gene_12213	syce2	ENSMUSG00000003824
mm_xp_gene_12214	sycn	ENSMUSG00000084174
mm_xp_gene_12215	sycp1	ENSMUSG00000027855
mm_xp_gene_12216	sycp2l	ENSMUSG00000038651
mm_xp_gene_12217	sycp3	ENSMUSG00000020059
mm_xp_gene_12218	syde2-like	ENSMUSG00000036863
mm_xp_gene_12219	syf2	ENSMUSG00000028821
mm_xp_gene_12220	syk	ENSMUSG00000021457
mm_xp_gene_12221	sympk	ENSMUSG00000023118
mm_xp_gene_12222	syn3	ENSMUSG00000059602
mm_xp_gene_12223	sync	ENSMUSG00000001333
mm_xp_gene_12224	syncrip	ENSMUSG00000032423
mm_xp_gene_12225	syndig1	ENSMUSG00000074736
mm_xp_gene_12226	syne3-like	ENSMUSG00000054150
mm_xp_gene_12227	syngap1	ENSMUSG00000067629
mm_xp_gene_12228	syngr1	ENSMUSG00000022415
mm_xp_gene_12229	syngr2	ENSMUSG00000048277
mm_xp_gene_12230	syngr3	ENSMUSG00000007021
mm_xp_gene_12231	syngr4	ENSMUSG00000040231
mm_xp_gene_12232	synj1-like	ENSMUSG00000022973
mm_xp_gene_12233	synj2	ENSMUSG00000023805
mm_xp_gene_12234	synj2bp	ENSMUSG00000090935
mm_xp_gene_12235	synm	ENSMUSG00000030554
mm_xp_gene_12236	synpo2	ENSMUSG00000050315
mm_xp_gene_12237	synpo2l	ENSMUSG00000039376
mm_xp_gene_12238	synrg-like	ENSMUSG00000034940
mm_xp_gene_12239	sypl2	ENSMUSG00000027887
mm_xp_gene_12240	syt1-like	ENSMUSG00000035864
mm_xp_gene_12241	syt12	ENSMUSG00000049303
mm_xp_gene_12242	syt13-like	ENSMUSG00000027220
mm_xp_gene_12243	syt17	ENSMUSG00000058420
mm_xp_gene_12244	syt2-like	ENSMUSG00000026452
mm_xp_gene_12245	syt3	ENSMUSG00000030731
mm_xp_gene_12246	syt4	ENSMUSG00000024261
mm_xp_gene_12247	syt6	ENSMUSG00000027849
mm_xp_gene_12248	syt8	ENSMUSG00000026452
mm_xp_gene_12249	sytl1	ENSMUSG00000028860
mm_xp_gene_12250	sytl2	ENSMUSG00000030616
mm_xp_gene_12251	sytl3	ENSMUSG00000041831
mm_xp_gene_12252	szt2	ENSMUSG00000033253
mm_xp_gene_12253	taar1	ENSMUSG00000056379
mm_xp_gene_12254	tab2	ENSMUSG00000015755
mm_xp_gene_12255	tac3	ENSMUSG00000025400
mm_xp_gene_12256	tacc1-like	ENSMUSG00000065954
mm_xp_gene_12257	tacc3	ENSMUSG00000037313
mm_xp_gene_12258	tacr1	ENSMUSG00000030043
mm_xp_gene_12259	tacr3	ENSMUSG00000028172
mm_xp_gene_12260	tada1	ENSMUSG00000026563
mm_xp_gene_12261	tada2a	ENSMUSG00000018651
mm_xp_gene_12262	tada2b	ENSMUSG00000029196
mm_xp_gene_12263	tada3	ENSMUSG00000048930
mm_xp_gene_12264	taf10	ENSMUSG00000043866
mm_xp_gene_12265	taf11	ENSMUSG00000024218
mm_xp_gene_12266	taf12	ENSMUSG00000028899
mm_xp_gene_12267	taf15	ENSMUSG00000020680
mm_xp_gene_12268	taf1a	ENSMUSG00000072258
mm_xp_gene_12269	taf1b	ENSMUSG00000059669
mm_xp_gene_12270	taf3	ENSMUSG00000025782
mm_xp_gene_12271	taf4	ENSMUSG00000039117
mm_xp_gene_12272	taf4b	ENSMUSG00000054321
mm_xp_gene_12273	taf5	ENSMUSG00000025049
mm_xp_gene_12274	taf5l	ENSMUSG00000038697
mm_xp_gene_12275	taf6-like	ENSMUSG00000036980
mm_xp_gene_12276	taf6l-like	ENSMUSG00000003680
mm_xp_gene_12277	taf8	ENSMUSG00000023980
mm_xp_gene_12278	tagap	ENSMUSG00000033450
mm_xp_gene_12279	tagap	ENSMUSG00000052031
mm_xp_gene_12280	tagln	ENSMUSG00000032085
mm_xp_gene_12281	tagln2	ENSMUSG00000026547
mm_xp_gene_12282	tal1	ENSMUSG00000028717
mm_xp_gene_12283	tal2	ENSMUSG00000028417
mm_xp_gene_12284	taldo1	ENSMUSG00000025503
mm_xp_gene_12285	tamm41	ENSMUSG00000030316
mm_xp_gene_12286	tanc1-like	ENSMUSG00000035168
mm_xp_gene_12287	tanc2	ENSMUSG00000053580
mm_xp_gene_12288	tango6	ENSMUSG00000041949
mm_xp_gene_12289	tank	ENSMUSG00000064289
mm_xp_gene_12290	taok2	ENSMUSG00000059981
mm_xp_gene_12291	taok3	ENSMUSG00000061288
mm_xp_gene_12292	tap1	ENSMUSG00000037321
mm_xp_gene_12293	tapbp	ENSMUSG00000024308
mm_xp_gene_12294	tapbpl-like	ENSMUSG00000038213
mm_xp_gene_12295	tapt1	ENSMUSG00000046985
mm_xp_gene_12296	tarbp1	ENSMUSG00000090290
mm_xp_gene_12297	tarbp2	ENSMUSG00000023051
mm_xp_gene_12298	tardbp-like	ENSMUSG00000041459
mm_xp_gene_12299	tasp1	ENSMUSG00000039033
mm_xp_gene_12300	tatdn1-like	ENSMUSG00000050891
mm_xp_gene_12301	tatdn2-like	ENSMUSG00000056952
mm_xp_gene_12302	tax1bp1	ENSMUSG00000004535
mm_xp_gene_12303	tbc1d1-like	ENSMUSG00000029174
mm_xp_gene_12304	tbc1d10b	ENSMUSG00000042492
mm_xp_gene_12305	tbc1d12	ENSMUSG00000048720
mm_xp_gene_12306	tbc1d13	ENSMUSG00000039678
mm_xp_gene_12307	tbc1d14-like	ENSMUSG00000029192
mm_xp_gene_12308	tbc1d15	ENSMUSG00000020130
mm_xp_gene_12309	tbc1d16	ENSMUSG00000039976
mm_xp_gene_12310	tbc1d17	ENSMUSG00000038520
mm_xp_gene_12311	tbc1d19	ENSMUSG00000039178
mm_xp_gene_12312	tbc1d22a	ENSMUSG00000051864
mm_xp_gene_12313	tbc1d23-like	ENSMUSG00000022749
mm_xp_gene_12314	tbc1d24.1	ENSMUSG00000036473
mm_xp_gene_12315	tbc1d2b	ENSMUSG00000037410
mm_xp_gene_12316	tbc1d30	ENSMUSG00000052302
mm_xp_gene_12317	tbc1d32	ENSMUSG00000038122
mm_xp_gene_12318	tbc1d4-like	ENSMUSG00000033083
mm_xp_gene_12319	tbc1d5	ENSMUSG00000023923
mm_xp_gene_12320	tbc1d7	ENSMUSG00000021368
mm_xp_gene_12321	tbc1d8	ENSMUSG00000003134
mm_xp_gene_12322	tbc1d9	ENSMUSG00000031709
mm_xp_gene_12323	tbc1d9b	ENSMUSG00000036644
mm_xp_gene_12324	tbca	ENSMUSG00000042043
mm_xp_gene_12325	tbcb	ENSMUSG00000006095
mm_xp_gene_12326	tbcc	ENSMUSG00000036430
mm_xp_gene_12327	tbccd1	ENSMUSG00000004462
mm_xp_gene_12328	tbce	ENSMUSG00000039233
mm_xp_gene_12329	tbcel	ENSMUSG00000037287
mm_xp_gene_12330	tbk1	ENSMUSG00000020115
mm_xp_gene_12331	tbkbp1-like	ENSMUSG00000038517
mm_xp_gene_12332	tbl2	ENSMUSG00000005374
mm_xp_gene_12333	tbl3	ENSMUSG00000040688
mm_xp_gene_12334	tbp	ENSMUSG00000014767
mm_xp_gene_12335	tbpl1	ENSMUSG00000071359
mm_xp_gene_12336	tbpl2	ENSMUSG00000061809
mm_xp_gene_12337	tbr1	ENSMUSG00000035033
mm_xp_gene_12338	tbrg1	ENSMUSG00000011114
mm_xp_gene_12339	tbrg4	ENSMUSG00000000384
mm_xp_gene_12340	tbx1	ENSMUSG00000009097
mm_xp_gene_12341	tbx15	ENSMUSG00000027868
mm_xp_gene_12342	tbx18	ENSMUSG00000032419
mm_xp_gene_12343	tbx2	ENSMUSG00000000093
mm_xp_gene_12344	tbx20	ENSMUSG00000031965
mm_xp_gene_12345	tbx21	ENSMUSG00000001444
mm_xp_gene_12346	tbx4	ENSMUSG00000000094
mm_xp_gene_12347	tbx5	ENSMUSG00000018263
mm_xp_gene_12348	tbxa2r	ENSMUSG00000034881
mm_xp_gene_12349	tbxas1	ENSMUSG00000029925
mm_xp_gene_12350	tc2n	ENSMUSG00000021187
mm_xp_gene_12351	tcaim	ENSMUSG00000046603
mm_xp_gene_12352	tcap	ENSMUSG00000007877
mm_xp_gene_12353	tceb1	ENSMUSG00000079658
mm_xp_gene_12354	tceb2	ENSMUSG00000055839
mm_xp_gene_12355	tcerg1-like	ENSMUSG00000024498
mm_xp_gene_12356	tcf12	ENSMUSG00000032228
mm_xp_gene_12357	tcf19	ENSMUSG00000050410
mm_xp_gene_12358	tcf20	ENSMUSG00000041852
mm_xp_gene_12359	tcf20	ENSMUSG00000071262
mm_xp_gene_12360	tcf21	ENSMUSG00000045680
mm_xp_gene_12361	tcf25	ENSMUSG00000001472
mm_xp_gene_12362	tcf3	ENSMUSG00000020167
mm_xp_gene_12363	tcf4	ENSMUSG00000053477
mm_xp_gene_12364	tcf7	ENSMUSG00000024985
mm_xp_gene_12365	tcf7l1	ENSMUSG00000055799
mm_xp_gene_12366	tcf7l2	ENSMUSG00000024985
mm_xp_gene_12367	tcfl5	ENSMUSG00000038932
mm_xp_gene_12368	tcirg1	ENSMUSG00000001750
mm_xp_gene_12369	tcp1	ENSMUSG00000068039
mm_xp_gene_12370	tcp11l1	ENSMUSG00000027175
mm_xp_gene_12371	tcp11l2	ENSMUSG00000020034
mm_xp_gene_12372	tcta	ENSMUSG00000039461
mm_xp_gene_12373	tcte1	ENSMUSG00000023949
mm_xp_gene_12374	tctex1d2	ENSMUSG00000014075
mm_xp_gene_12375	tctex1d4	ENSMUSG00000047671
mm_xp_gene_12376	tdg	ENSMUSG00000034674
mm_xp_gene_12377	tdo2	ENSMUSG00000028011
mm_xp_gene_12378	tdp1	ENSMUSG00000021177
mm_xp_gene_12379	tdp2	ENSMUSG00000035958
mm_xp_gene_12380	tdrd12	ENSMUSG00000030491
mm_xp_gene_12381	tdrd3	ENSMUSG00000022019
mm_xp_gene_12382	tdrd5	ENSMUSG00000060985
mm_xp_gene_12383	tdrd7	ENSMUSG00000035517
mm_xp_gene_12384	tdrd9	ENSMUSG00000054003
mm_xp_gene_12385	tdrp	ENSMUSG00000050052
mm_xp_gene_12386	tead1	ENSMUSG00000055320
mm_xp_gene_12387	tead4	ENSMUSG00000055320
mm_xp_gene_12388	tec	ENSMUSG00000029217
