mm_xp_gene	xp_gene	mm_gene
mm_xp_gene_12151	slc4a1ap	ENSMUSG00000029141
mm_xp_gene_12152	slc4a4	ENSMUSG00000060961
mm_xp_gene_12153	slc4a5	ENSMUSG00000068323
mm_xp_gene_12154	slc4a8	ENSMUSG00000023032
mm_xp_gene_12155	slc50a1	ENSMUSG00000027953
mm_xp_gene_12156	slc51a-like.1	ENSMUSG00000035699
mm_xp_gene_12157	slc51a-like.2	ENSMUSG00000035699
mm_xp_gene_12158	slc51b-like	ENSMUSG00000053862
mm_xp_gene_12159	slc52a1	ENSMUSG00000022560
mm_xp_gene_12160	slc5a12-like	ENSMUSG00000041644
mm_xp_gene_12161	slc5a2	ENSMUSG00000030781
mm_xp_gene_12162	slc5a5	ENSMUSG00000000792
mm_xp_gene_12163	slc5a7-like.1	ENSMUSG00000023945
mm_xp_gene_12164	slc5a8	ENSMUSG00000020062
mm_xp_gene_12165	slc5a9	ENSMUSG00000028544
mm_xp_gene_12166	slc6a13	ENSMUSG00000030108
mm_xp_gene_12167	slc6a15-like	ENSMUSG00000019894
mm_xp_gene_12168	slc6a17	ENSMUSG00000027894
mm_xp_gene_12169	slc6a19	ENSMUSG00000021565
mm_xp_gene_12170	slc6a2	ENSMUSG00000055368
mm_xp_gene_12171	slc6a3-like	ENSMUSG00000021609
mm_xp_gene_12172	slc6a4-like	ENSMUSG00000020838
mm_xp_gene_12173	slc6a5	ENSMUSG00000039728
mm_xp_gene_12174	slc6a6	ENSMUSG00000030096
mm_xp_gene_12175	slc6a7	ENSMUSG00000052026
mm_xp_gene_12176	slc6a8	ENSMUSG00000019558
mm_xp_gene_12177	slc6a9	ENSMUSG00000028542
mm_xp_gene_12178	slc7a1	ENSMUSG00000041313
mm_xp_gene_12179	slc7a14	ENSMUSG00000069072
mm_xp_gene_12180	slc7a3	ENSMUSG00000031297
mm_xp_gene_12181	slc7a4	ENSMUSG00000022756
mm_xp_gene_12182	slc7a6	ENSMUSG00000031904
mm_xp_gene_12183	slc7a6os	ENSMUSG00000033106
mm_xp_gene_12184	slc7a7	ENSMUSG00000000958
mm_xp_gene_12185	slc7a8	ENSMUSG00000022180
mm_xp_gene_12186	slc7a9	ENSMUSG00000030492
mm_xp_gene_12187	slc8a1-like	ENSMUSG00000054640
mm_xp_gene_12188	slc8a2	ENSMUSG00000030376
mm_xp_gene_12189	slc8a3-like	ENSMUSG00000079055
mm_xp_gene_12190	slc8b1	ENSMUSG00000032754
mm_xp_gene_12191	slc9a2	ENSMUSG00000026065
mm_xp_gene_12192	slc9a3r2	ENSMUSG00000002504
mm_xp_gene_12193	slc9a5	ENSMUSG00000014786
mm_xp_gene_12194	slc9a6	ENSMUSG00000060681
mm_xp_gene_12195	slc9a7	ENSMUSG00000037341
mm_xp_gene_12196	slc9a8	ENSMUSG00000039463
mm_xp_gene_12197	slc9a9	ENSMUSG00000031129
mm_xp_gene_12198	slc9b2	ENSMUSG00000037994
mm_xp_gene_12199	slco1c1	ENSMUSG00000030235
mm_xp_gene_12200	slco2a1	ENSMUSG00000032548
mm_xp_gene_12201	slco3a1	ENSMUSG00000025790
mm_xp_gene_12202	slco4a1	ENSMUSG00000038963
mm_xp_gene_12203	slco4c1	ENSMUSG00000040693
mm_xp_gene_12204	slco5a1	ENSMUSG00000025938
mm_xp_gene_12205	slirp	ENSMUSG00000021040
mm_xp_gene_12206	slit1	ENSMUSG00000025020
mm_xp_gene_12207	slit3	ENSMUSG00000056427
mm_xp_gene_12208	slitrk1	ENSMUSG00000075478
mm_xp_gene_12209	slitrk2	ENSMUSG00000036790
mm_xp_gene_12210	slitrk3	ENSMUSG00000048304
mm_xp_gene_12211	slitrk4-like	ENSMUSG00000046699
mm_xp_gene_12212	slitrk5-like	ENSMUSG00000033214
mm_xp_gene_12213	slitrk6	ENSMUSG00000045871
mm_xp_gene_12214	slk-like	ENSMUSG00000025060
mm_xp_gene_12215	slmap	ENSMUSG00000021870
mm_xp_gene_12216	slmo1	ENSMUSG00000024530
mm_xp_gene_12217	sltm	ENSMUSG00000032212
mm_xp_gene_12218	slu7	ENSMUSG00000020409
mm_xp_gene_12219	slx1a	ENSMUSG00000059772
mm_xp_gene_12220	slx4ip	ENSMUSG00000027281
mm_xp_gene_12221	smad6	ENSMUSG00000036867
mm_xp_gene_12222	smad7-like	ENSMUSG00000025880
mm_xp_gene_12223	smagp	ENSMUSG00000053559
mm_xp_gene_12224	smap1	ENSMUSG00000026155
mm_xp_gene_12225	smarca1	ENSMUSG00000031099
mm_xp_gene_12226	smarca2-like	ENSMUSG00000024921
mm_xp_gene_12227	smarca4	ENSMUSG00000032187
mm_xp_gene_12228	smarcal1	ENSMUSG00000039354
mm_xp_gene_12229	smarcb1	ENSMUSG00000000902
mm_xp_gene_12230	smarcc1	ENSMUSG00000032481
mm_xp_gene_12231	smarcc2	ENSMUSG00000025369
mm_xp_gene_12232	smarcd1	ENSMUSG00000023018
mm_xp_gene_12233	smarcd2	ENSMUSG00000078619
mm_xp_gene_12234	smc1b	ENSMUSG00000022432
mm_xp_gene_12235	smc3	ENSMUSG00000024974
mm_xp_gene_12236	smc5-like	ENSMUSG00000024943
mm_xp_gene_12237	smchd1-like	ENSMUSG00000024054
mm_xp_gene_12238	smco4	ENSMUSG00000058173
mm_xp_gene_12239	smcr8	ENSMUSG00000049323
mm_xp_gene_12240	smdt1	ENSMUSG00000022452
mm_xp_gene_12241	smek2	ENSMUSG00000020463
mm_xp_gene_12242	smg1	ENSMUSG00000030655
mm_xp_gene_12243	smg6	ENSMUSG00000038290
mm_xp_gene_12244	smg7	ENSMUSG00000042772
mm_xp_gene_12245	smg9	ENSMUSG00000002210
mm_xp_gene_12246	smim15	ENSMUSG00000071180
mm_xp_gene_12247	smim18	ENSMUSG00000094500
mm_xp_gene_12248	smim19-like	ENSMUSG00000031534
mm_xp_gene_12249	smim20	ENSMUSG00000061461
mm_xp_gene_12250	smim8	ENSMUSG00000028295
mm_xp_gene_12251	smndc1	ENSMUSG00000025024
mm_xp_gene_12252	smo	ENSMUSG00000001761
mm_xp_gene_12253	smoc1	ENSMUSG00000021136
mm_xp_gene_12254	smox	ENSMUSG00000027333
mm_xp_gene_12255	smpd2	ENSMUSG00000019822
mm_xp_gene_12256	smpd3-like	ENSMUSG00000031906
mm_xp_gene_12257	smpd4	ENSMUSG00000005899
mm_xp_gene_12258	smpdl3a	ENSMUSG00000019872
mm_xp_gene_12259	smpdl3b	ENSMUSG00000028885
mm_xp_gene_12260	smpx	ENSMUSG00000041476
mm_xp_gene_12261	sms	ENSMUSG00000071708
mm_xp_gene_12262	smtn	ENSMUSG00000020439
mm_xp_gene_12263	smu1	ENSMUSG00000028409
mm_xp_gene_12264	smug1	ENSMUSG00000036061
mm_xp_gene_12265	smurf1	ENSMUSG00000038780
mm_xp_gene_12266	smyd1	ENSMUSG00000055027
mm_xp_gene_12267	smyd3	ENSMUSG00000055067
mm_xp_gene_12268	smyd4	ENSMUSG00000018809
mm_xp_gene_12269	snai1	ENSMUSG00000042821
mm_xp_gene_12270	snai2	ENSMUSG00000022676
mm_xp_gene_12271	snai3	ENSMUSG00000006587
mm_xp_gene_12272	snap23	ENSMUSG00000027287
mm_xp_gene_12273	snap25	ENSMUSG00000027273
mm_xp_gene_12274	snap29	ENSMUSG00000022765
mm_xp_gene_12275	snap91	ENSMUSG00000033419
mm_xp_gene_12276	snapc1	ENSMUSG00000114046
mm_xp_gene_12277	snapc1	ENSMUSG00000021113
mm_xp_gene_12278	snapc3	ENSMUSG00000028483
mm_xp_gene_12279	snapc4	ENSMUSG00000036281
mm_xp_gene_12280	snapc5	ENSMUSG00000032398
mm_xp_gene_12281	sncaip	ENSMUSG00000024534
mm_xp_gene_12282	sncg	ENSMUSG00000023064
mm_xp_gene_12283	sned1	ENSMUSG00000047793
mm_xp_gene_12284	snip1	ENSMUSG00000050213
mm_xp_gene_12285	snn	ENSMUSG00000037972
mm_xp_gene_12286	snrk	ENSMUSG00000038145
mm_xp_gene_12287	snrnp200	ENSMUSG00000003660
mm_xp_gene_12288	snrnp25	ENSMUSG00000040767
mm_xp_gene_12289	snrnp27	ENSMUSG00000001158
mm_xp_gene_12290	snrnp35	ENSMUSG00000029402
mm_xp_gene_12291	snrnp40	ENSMUSG00000074088
mm_xp_gene_12292	snrnp70	ENSMUSG00000063511
mm_xp_gene_12293	snrpa	ENSMUSG00000061479
mm_xp_gene_12294	snrpa1-like	ENSMUSG00000030512
mm_xp_gene_12295	snrpc	ENSMUSG00000024217
mm_xp_gene_12296	snrpd1	ENSMUSG00000002477
mm_xp_gene_12297	snrpd2	ENSMUSG00000040824
mm_xp_gene_12298	snrpd3	ENSMUSG00000020180
mm_xp_gene_12299	snrpf	ENSMUSG00000020018
mm_xp_gene_12300	snrpg	ENSMUSG00000057278
mm_xp_gene_12301	snta1	ENSMUSG00000027488
mm_xp_gene_12302	sntb1	ENSMUSG00000060429
mm_xp_gene_12303	sntb2	ENSMUSG00000041308
mm_xp_gene_12304	sntg2	ENSMUSG00000020672
mm_xp_gene_12305	snupn	ENSMUSG00000055334
mm_xp_gene_12306	snx1	ENSMUSG00000032382
mm_xp_gene_12307	snx10	ENSMUSG00000038301
mm_xp_gene_12308	snx11	ENSMUSG00000020876
mm_xp_gene_12309	snx12	ENSMUSG00000046032
mm_xp_gene_12310	snx13	ENSMUSG00000020590
mm_xp_gene_12311	snx14	ENSMUSG00000032422
mm_xp_gene_12312	snx17	ENSMUSG00000029146
mm_xp_gene_12313	snx18	ENSMUSG00000042364
mm_xp_gene_12314	snx2-like	ENSMUSG00000034484
mm_xp_gene_12315	snx21	ENSMUSG00000050373
mm_xp_gene_12316	snx22	ENSMUSG00000039452
mm_xp_gene_12317	snx24	ENSMUSG00000024535
mm_xp_gene_12318	snx25-like	ENSMUSG00000038291
mm_xp_gene_12319	snx27	ENSMUSG00000028136
mm_xp_gene_12320	snx29	ENSMUSG00000071669
mm_xp_gene_12321	snx30	ENSMUSG00000028385
mm_xp_gene_12322	snx31	ENSMUSG00000013611
mm_xp_gene_12323	snx33	ENSMUSG00000032733
mm_xp_gene_12324	snx6	ENSMUSG00000005656
mm_xp_gene_12325	snx8	ENSMUSG00000029560
mm_xp_gene_12326	snx9	ENSMUSG00000002365
mm_xp_gene_12327	soat1	ENSMUSG00000026600
mm_xp_gene_12328	soat2	ENSMUSG00000023045
mm_xp_gene_12329	sobp	ENSMUSG00000038248
mm_xp_gene_12330	socs1	ENSMUSG00000038037
mm_xp_gene_12331	socs2	ENSMUSG00000020027
mm_xp_gene_12332	socs3	ENSMUSG00000053113
mm_xp_gene_12333	socs4	ENSMUSG00000048379
mm_xp_gene_12334	socs5	ENSMUSG00000037104
mm_xp_gene_12335	socs6	ENSMUSG00000056153
mm_xp_gene_12336	socs7	ENSMUSG00000038485
mm_xp_gene_12337	sod1	ENSMUSG00000022982
mm_xp_gene_12338	sod2	ENSMUSG00000006818
mm_xp_gene_12339	sod3	ENSMUSG00000072941
mm_xp_gene_12340	soga1-like	ENSMUSG00000055485
mm_xp_gene_12341	soga3	ENSMUSG00000038916
mm_xp_gene_12342	sorbs1-like	ENSMUSG00000025006
mm_xp_gene_12343	sorbs2	ENSMUSG00000031626
mm_xp_gene_12344	sorcs2	ENSMUSG00000029093
mm_xp_gene_12345	sorl1	ENSMUSG00000049313
mm_xp_gene_12346	sort1	ENSMUSG00000068747
mm_xp_gene_12347	sos1	ENSMUSG00000024241
mm_xp_gene_12348	sos2	ENSMUSG00000034801
mm_xp_gene_12349	sowaha	ENSMUSG00000044352
mm_xp_gene_12350	sowahb	ENSMUSG00000045314
mm_xp_gene_12351	sowahc	ENSMUSG00000098188
mm_xp_gene_12352	sowahd	ENSMUSG00000044400
mm_xp_gene_12353	sox10	ENSMUSG00000033006
mm_xp_gene_12354	sox11	ENSMUSG00000063632
mm_xp_gene_12355	sox13	ENSMUSG00000070643
mm_xp_gene_12356	sox14	ENSMUSG00000053747
mm_xp_gene_12357	sox18	ENSMUSG00000046470
mm_xp_gene_12358	sox2	ENSMUSG00000074637
mm_xp_gene_12359	sox21-like.1	ENSMUSG00000096014
mm_xp_gene_12360	sox21-like.2	ENSMUSG00000061517
mm_xp_gene_12361	sox3	ENSMUSG00000045179
mm_xp_gene_12362	sox30	ENSMUSG00000040489
mm_xp_gene_12363	sox5	ENSMUSG00000041540
mm_xp_gene_12364	sox6	ENSMUSG00000051910
mm_xp_gene_12365	sox7	ENSMUSG00000063060
mm_xp_gene_12366	sox8	ENSMUSG00000024176
mm_xp_gene_12367	sox9	ENSMUSG00000000567
mm_xp_gene_12368	sp1	ENSMUSG00000001280
mm_xp_gene_12369	sp2	ENSMUSG00000018678
mm_xp_gene_12370	sp4	ENSMUSG00000025323
mm_xp_gene_12371	sp5	ENSMUSG00000075304
mm_xp_gene_12372	sp6	ENSMUSG00000038560
mm_xp_gene_12373	sp7	ENSMUSG00000060284
mm_xp_gene_12374	sp8	ENSMUSG00000048562
mm_xp_gene_12375	sp9	ENSMUSG00000068859
mm_xp_gene_12376	spa17	ENSMUSG00000001948
mm_xp_gene_12377	spag1	ENSMUSG00000037617
mm_xp_gene_12378	spag16	ENSMUSG00000053153
mm_xp_gene_12379	spag5	ENSMUSG00000002055
mm_xp_gene_12380	spag6	ENSMUSG00000022783
mm_xp_gene_12381	spag9-like.1	ENSMUSG00000020859
mm_xp_gene_12382	spag9-like.2	ENSMUSG00000020859
mm_xp_gene_12383	sparc	ENSMUSG00000018593
mm_xp_gene_12384	spata1	ENSMUSG00000028188
mm_xp_gene_12385	spata18-like	ENSMUSG00000029155
mm_xp_gene_12386	spata2	ENSMUSG00000047030
mm_xp_gene_12387	spata22	ENSMUSG00000112920
mm_xp_gene_12388	spata22	ENSMUSG00000069825
mm_xp_gene_12389	spata2l	ENSMUSG00000033594
mm_xp_gene_12390	spata4-like	ENSMUSG00000031518
mm_xp_gene_12391	spata5-like	ENSMUSG00000027722
mm_xp_gene_12392	spata6-like	ENSMUSG00000034401
mm_xp_gene_12393	spata6l	ENSMUSG00000064202
mm_xp_gene_12394	spata7	ENSMUSG00000021007
mm_xp_gene_12395	spats2	ENSMUSG00000051934
mm_xp_gene_12396	spats2l	ENSMUSG00000038305
mm_xp_gene_12397	spc24	ENSMUSG00000074476
mm_xp_gene_12398	spc25	ENSMUSG00000005233
mm_xp_gene_12399	spcs1	ENSMUSG00000021917
mm_xp_gene_12400	spcs3	ENSMUSG00000048355
mm_xp_gene_12401	spcs3	ENSMUSG00000048040
mm_xp_gene_12402	spdef	ENSMUSG00000024215
mm_xp_gene_12403	spdya	ENSMUSG00000052525
mm_xp_gene_12404	specc1l	ENSMUSG00000033444
mm_xp_gene_12405	spef1	ENSMUSG00000027329
mm_xp_gene_12406	spef2-like	ENSMUSG00000072663
mm_xp_gene_12407	speg	ENSMUSG00000026207
mm_xp_gene_12408	spen	ENSMUSG00000040761
mm_xp_gene_12409	spg11	ENSMUSG00000033396
mm_xp_gene_12410	spg20	ENSMUSG00000036580
mm_xp_gene_12411	spg21	ENSMUSG00000032388
mm_xp_gene_12412	spg7	ENSMUSG00000000738
mm_xp_gene_12413	sphk1	ENSMUSG00000061878
mm_xp_gene_12414	sphk2-like	ENSMUSG00000057342
mm_xp_gene_12415	sphkap	ENSMUSG00000026163
mm_xp_gene_12416	spib	ENSMUSG00000008193
mm_xp_gene_12417	spic	ENSMUSG00000004359
mm_xp_gene_12418	spice1	ENSMUSG00000043065
mm_xp_gene_12419	spink1	ENSMUSG00000024503
mm_xp_gene_12420	spink2	ENSMUSG00000053030
mm_xp_gene_12421	spint1-like	ENSMUSG00000027315
mm_xp_gene_12422	spire1	ENSMUSG00000024533
mm_xp_gene_12423	spire2-like	ENSMUSG00000010154
mm_xp_gene_12424	spns1	ENSMUSG00000030741
mm_xp_gene_12425	spns2	ENSMUSG00000040447
mm_xp_gene_12426	spo11	ENSMUSG00000005883
mm_xp_gene_12427	spock3	ENSMUSG00000054162
mm_xp_gene_12428	spon1	ENSMUSG00000038156
mm_xp_gene_12429	spon2	ENSMUSG00000037379
mm_xp_gene_12430	spop	ENSMUSG00000094084
mm_xp_gene_12431	spop	ENSMUSG00000095822
mm_xp_gene_12432	spop	ENSMUSG00000103362
mm_xp_gene_12433	spop	ENSMUSG00000074424
mm_xp_gene_12434	spop	ENSMUSG00000103350
mm_xp_gene_12435	spop	ENSMUSG00000068879
mm_xp_gene_12436	spop	ENSMUSG00000089696
mm_xp_gene_12437	spop	ENSMUSG00000095251
mm_xp_gene_12438	spop	ENSMUSG00000094163
mm_xp_gene_12439	spop	ENSMUSG00000094328
mm_xp_gene_12440	spop	ENSMUSG00000096879
mm_xp_gene_12441	spop	ENSMUSG00000090268
mm_xp_gene_12442	spop	ENSMUSG00000060256
mm_xp_gene_12443	spop	ENSMUSG00000058005
mm_xp_gene_12444	spopl-like	ENSMUSG00000026771
mm_xp_gene_12445	sppl2a	ENSMUSG00000027366
mm_xp_gene_12446	sppl2b	ENSMUSG00000035206
mm_xp_gene_12447	spr	ENSMUSG00000033735
mm_xp_gene_12448	spred1	ENSMUSG00000027351
mm_xp_gene_12449	spred2	ENSMUSG00000045671
mm_xp_gene_12450	spred3	ENSMUSG00000045671
mm_xp_gene_12451	sprtn	ENSMUSG00000031986
mm_xp_gene_12452	spry1	ENSMUSG00000037211
mm_xp_gene_12453	spry3	ENSMUSG00000061654
mm_xp_gene_12454	spry4	ENSMUSG00000024427
mm_xp_gene_12455	spryd7	ENSMUSG00000021930
mm_xp_gene_12456	spsb1	ENSMUSG00000039911
mm_xp_gene_12457	spsb3	ENSMUSG00000024160
mm_xp_gene_12458	spsb4-like	ENSMUSG00000046997
mm_xp_gene_12459	sptan1	ENSMUSG00000057738
mm_xp_gene_12460	sptb	ENSMUSG00000021061
mm_xp_gene_12461	sptbn4	ENSMUSG00000011751
mm_xp_gene_12462	sptlc1	ENSMUSG00000021468
mm_xp_gene_12463	sptlc2	ENSMUSG00000021036
mm_xp_gene_12464	sptlc3-like	ENSMUSG00000039092
mm_xp_gene_12465	sptssb	ENSMUSG00000043461
mm_xp_gene_12466	spty2d1	ENSMUSG00000049516
mm_xp_gene_12467	sqle	ENSMUSG00000022351
mm_xp_gene_12468	sqrdl	ENSMUSG00000005803
mm_xp_gene_12469	sqstm1	ENSMUSG00000015837
mm_xp_gene_12470	sra1	ENSMUSG00000006050
mm_xp_gene_12471	srbd1-like	ENSMUSG00000024135
mm_xp_gene_12472	srcap	ENSMUSG00000053877
mm_xp_gene_12473	srcap	ENSMUSG00000107023
mm_xp_gene_12474	srcin1	ENSMUSG00000038453
mm_xp_gene_12475	srcrb4d	ENSMUSG00000029699
mm_xp_gene_12476	srd5a1	ENSMUSG00000021594
mm_xp_gene_12477	srd5a2	ENSMUSG00000038541
mm_xp_gene_12478	srd5a3	ENSMUSG00000029233
mm_xp_gene_12479	srebf1	ENSMUSG00000020538
mm_xp_gene_12480	srebf2	ENSMUSG00000022463
mm_xp_gene_12481	srf	ENSMUSG00000015605
mm_xp_gene_12482	srgap1	ENSMUSG00000020121
mm_xp_gene_12483	srgap2	ENSMUSG00000026425
mm_xp_gene_12484	srgap3	ENSMUSG00000030257
mm_xp_gene_12485	sri	ENSMUSG00000003161
mm_xp_gene_12486	srm-like	ENSMUSG00000006442
mm_xp_gene_12487	srp19	ENSMUSG00000014504
mm_xp_gene_12488	srp54	ENSMUSG00000079108
mm_xp_gene_12489	srp54	ENSMUSG00000112449
mm_xp_gene_12490	srp54	ENSMUSG00000073079
mm_xp_gene_12491	srp68-like	ENSMUSG00000020780
mm_xp_gene_12492	srp72	ENSMUSG00000036323
mm_xp_gene_12493	srpk1	ENSMUSG00000004865
mm_xp_gene_12494	srpk2	ENSMUSG00000002007
mm_xp_gene_12495	srpk3	ENSMUSG00000062604
mm_xp_gene_12496	srpr-like	ENSMUSG00000032042
mm_xp_gene_12497	srpx	ENSMUSG00000090084
mm_xp_gene_12498	srpx2	ENSMUSG00000031253
mm_xp_gene_12499	srr	ENSMUSG00000001323
mm_xp_gene_12500	srrd	ENSMUSG00000029346
mm_xp_gene_12501	srrm3	ENSMUSG00000039860
mm_xp_gene_12502	srsf1	ENSMUSG00000018379
mm_xp_gene_12503	srsf11-like	ENSMUSG00000055436
mm_xp_gene_12504	srsf12	ENSMUSG00000054679
mm_xp_gene_12505	srsf2	ENSMUSG00000034120
mm_xp_gene_12506	srsf3	ENSMUSG00000071172
mm_xp_gene_12507	srsf4-like	ENSMUSG00000028911
mm_xp_gene_12508	srsf5	ENSMUSG00000021134
mm_xp_gene_12509	srsf6	ENSMUSG00000016921
mm_xp_gene_12510	srsf7	ENSMUSG00000024097
mm_xp_gene_12511	srsf9	ENSMUSG00000029538
mm_xp_gene_12512	ss18	ENSMUSG00000037013
mm_xp_gene_12513	ss18l1	ENSMUSG00000039086
mm_xp_gene_12514	ss18l2	ENSMUSG00000032526
mm_xp_gene_12515	ssbp2	ENSMUSG00000003992
mm_xp_gene_12516	ssbp3	ENSMUSG00000061887
mm_xp_gene_12517	ssh1-like	ENSMUSG00000042121
mm_xp_gene_12518	ssh2-like	ENSMUSG00000037926
mm_xp_gene_12519	ssna1	ENSMUSG00000026966
mm_xp_gene_12520	ssr1	ENSMUSG00000021427
mm_xp_gene_12521	ssr2	ENSMUSG00000041355
mm_xp_gene_12522	ssr3	ENSMUSG00000027828
mm_xp_gene_12523	ssrp1	ENSMUSG00000027067
mm_xp_gene_12524	sstr1	ENSMUSG00000035431
mm_xp_gene_12525	sstr2	ENSMUSG00000047904
mm_xp_gene_12526	sstr3	ENSMUSG00000044933
mm_xp_gene_12527	sstr4	ENSMUSG00000037014
mm_xp_gene_12528	sstr5	ENSMUSG00000050824
mm_xp_gene_12529	ssu72	ENSMUSG00000029038
mm_xp_gene_12530	st13	ENSMUSG00000022403
mm_xp_gene_12531	st18	ENSMUSG00000033740
mm_xp_gene_12532	st3gal1	ENSMUSG00000013846
mm_xp_gene_12533	st3gal4	ENSMUSG00000032038
mm_xp_gene_12534	st6gal1	ENSMUSG00000022885
mm_xp_gene_12535	st6gal2	ENSMUSG00000024172
mm_xp_gene_12536	st6galnac3-like	ENSMUSG00000052544
mm_xp_gene_12537	st6galnac4	ENSMUSG00000079442
mm_xp_gene_12538	st6galnac6	ENSMUSG00000026811
mm_xp_gene_12539	st7	ENSMUSG00000029534
mm_xp_gene_12540	st7l	ENSMUSG00000045576
mm_xp_gene_12541	st8sia2	ENSMUSG00000025789
mm_xp_gene_12542	st8sia4	ENSMUSG00000040710
mm_xp_gene_12543	st8sia6	ENSMUSG00000003418
mm_xp_gene_12544	stab2	ENSMUSG00000035459
mm_xp_gene_12545	stac	ENSMUSG00000032502
mm_xp_gene_12546	stac2	ENSMUSG00000017400
mm_xp_gene_12547	stac3	ENSMUSG00000040287
mm_xp_gene_12548	stag1-like	ENSMUSG00000025862
mm_xp_gene_12549	stag3	ENSMUSG00000036928
mm_xp_gene_12550	stam	ENSMUSG00000026718
mm_xp_gene_12551	stam2	ENSMUSG00000055371
mm_xp_gene_12552	stambp	ENSMUSG00000006906
mm_xp_gene_12553	stambpl1	ENSMUSG00000024776
mm_xp_gene_12554	stap1	ENSMUSG00000029254
mm_xp_gene_12555	stap2-like	ENSMUSG00000038781
mm_xp_gene_12556	stard10	ENSMUSG00000030688
mm_xp_gene_12557	stard3	ENSMUSG00000018167
mm_xp_gene_12558	stard3nl	ENSMUSG00000003062
mm_xp_gene_12559	stard5-like	ENSMUSG00000046027
mm_xp_gene_12560	stard7	ENSMUSG00000027367
mm_xp_gene_12561	stard8-like	ENSMUSG00000031216
mm_xp_gene_12562	stat1	ENSMUSG00000026104
mm_xp_gene_12563	stat2	ENSMUSG00000040033
mm_xp_gene_12564	stat4	ENSMUSG00000062939
mm_xp_gene_12565	stat6	ENSMUSG00000002147
mm_xp_gene_12566	stau2	ENSMUSG00000025920
mm_xp_gene_12567	stc1-like	ENSMUSG00000014813
mm_xp_gene_12568	stc2	ENSMUSG00000020303
mm_xp_gene_12569	steap1	ENSMUSG00000015652
mm_xp_gene_12570	steap2	ENSMUSG00000015653
mm_xp_gene_12571	stil	ENSMUSG00000028718
mm_xp_gene_12572	stim1	ENSMUSG00000030987
mm_xp_gene_12573	stip1	ENSMUSG00000024966
mm_xp_gene_12574	stk10	ENSMUSG00000020272
mm_xp_gene_12575	stk11	ENSMUSG00000003068
mm_xp_gene_12576	stk11ip	ENSMUSG00000026213
mm_xp_gene_12577	stk16	ENSMUSG00000026201
mm_xp_gene_12578	stk19	ENSMUSG00000061207
mm_xp_gene_12579	stk24	ENSMUSG00000063410
mm_xp_gene_12580	stk25	ENSMUSG00000026277
mm_xp_gene_12581	stk3	ENSMUSG00000022329
mm_xp_gene_12582	stk31	ENSMUSG00000023403
mm_xp_gene_12583	stk32a	ENSMUSG00000039954
mm_xp_gene_12584	stk32b	ENSMUSG00000029123
mm_xp_gene_12585	stk32c	ENSMUSG00000015981
mm_xp_gene_12586	stk33	ENSMUSG00000031027
mm_xp_gene_12587	stk36	ENSMUSG00000033276
mm_xp_gene_12588	stk38-like	ENSMUSG00000024006
mm_xp_gene_12589	stk38l	ENSMUSG00000001630
mm_xp_gene_12590	stk4	ENSMUSG00000018209
mm_xp_gene_12591	stk40	ENSMUSG00000042608
mm_xp_gene_12592	stmn4	ENSMUSG00000022044
mm_xp_gene_12593	stom-like	ENSMUSG00000026880
mm_xp_gene_12594	stoml1	ENSMUSG00000032333
mm_xp_gene_12595	stoml3	ENSMUSG00000026880
mm_xp_gene_12596	ston1	ENSMUSG00000033855
mm_xp_gene_12597	stox1	ENSMUSG00000036923
mm_xp_gene_12598	stox2-like	ENSMUSG00000038143
mm_xp_gene_12599	stpg1-like	ENSMUSG00000028801
mm_xp_gene_12600	stpg2	ENSMUSG00000047940
mm_xp_gene_12601	stra6	ENSMUSG00000032327
mm_xp_gene_12602	stra8	ENSMUSG00000029848
mm_xp_gene_12603	strada	ENSMUSG00000069631
mm_xp_gene_12604	stradb	ENSMUSG00000026027
mm_xp_gene_12605	strap	ENSMUSG00000030224
mm_xp_gene_12606	strc	ENSMUSG00000033498
mm_xp_gene_12607	strip1	ENSMUSG00000014601
mm_xp_gene_12608	strip2	ENSMUSG00000039629
mm_xp_gene_12609	strn	ENSMUSG00000024077
mm_xp_gene_12610	strn3	ENSMUSG00000020954
mm_xp_gene_12611	stt3a	ENSMUSG00000032116
mm_xp_gene_12612	stt3b-like.1	ENSMUSG00000032437
mm_xp_gene_12613	stt3b-like.2	ENSMUSG00000032437
mm_xp_gene_12614	stx11	ENSMUSG00000039232
mm_xp_gene_12615	stx12	ENSMUSG00000028879
mm_xp_gene_12616	stx18	ENSMUSG00000029125
mm_xp_gene_12617	stx19	ENSMUSG00000047854
mm_xp_gene_12618	stx1a	ENSMUSG00000007207
mm_xp_gene_12619	stx1b	ENSMUSG00000030806
mm_xp_gene_12620	stx2	ENSMUSG00000029428
mm_xp_gene_12621	stx3	ENSMUSG00000041488
mm_xp_gene_12622	stx5	ENSMUSG00000010110
mm_xp_gene_12623	stx6	ENSMUSG00000026470
mm_xp_gene_12624	stx7	ENSMUSG00000019998
mm_xp_gene_12625	stxbp1	ENSMUSG00000026797
mm_xp_gene_12626	stxbp2	ENSMUSG00000004626
mm_xp_gene_12627	stxbp3	ENSMUSG00000027882
mm_xp_gene_12628	stxbp4	ENSMUSG00000020546
mm_xp_gene_12629	stxbp5-like.1	ENSMUSG00000019790
mm_xp_gene_12630	stxbp5-like.2	ENSMUSG00000019790
mm_xp_gene_12631	stxbp5l-like	ENSMUSG00000022829
mm_xp_gene_12632	stxbp6	ENSMUSG00000046314
