Species	Symbol	Ensembl	Family	Protein	Entrez ID
Danio_rerio	cica	ENSDARG00000071150	HMG	ENSDARP00000113238;	560266
Danio_rerio	zbtb40	ENSDARG00000091762	ZBTB	ENSDARP00000144208;ENSDARP00000144208;ENSDARP00000105010;ENSDARP00000105010;	571158
Danio_rerio	si:ch211-210b2	ENSDARG00000097620	zf-C2H2	ENSDARP00000128648;ENSDARP00000155502;	-
Danio_rerio	si:ch211-89o9	ENSDARG00000075639	zf-C2H2	ENSDARP00000113526;ENSDARP00000097508;	559243
Danio_rerio	msx3	ENSDARG00000015674	Homeobox	ENSDARP00000024644;	30526
Danio_rerio	si:dkey-77f5	ENSDARG00000098027	zf-C2H2	ENSDARP00000128467;	-
Danio_rerio	onecut3b	ENSDARG00000091059	CUT	ENSDARP00000110548;	100332965
Danio_rerio	zgc:163143	ENSDARG00000076437	THAP	ENSDARP00000098613;	795946
Danio_rerio	prdm14	ENSDARG00000045371	zf-C2H2	ENSDARP00000110909;ENSDARP00000066719;	563151
Danio_rerio	si:dkey-165b20	ENSDARG00000099544	zf-C2H2	ENSDARP00000138198;	-
Danio_rerio	si:dkey-7i4	ENSDARG00000112960	zf-C2H2	ENSDARP00000128881;	-
Danio_rerio	znf1064	ENSDARG00000087645	zf-C2H2	ENSDARP00000149153;ENSDARP00000125205;ENSDARP00000108385;	110439525
Danio_rerio	SPDEF	ENSDARG00000029930	ETS	ENSDARP00000050482;	100003543
Danio_rerio	stat1a	ENSDARG00000006266	STAT	ENSDARP00000015753;	30768
Danio_rerio	si:dkey-29j8	ENSDARG00000096000	zf-C2H2	ENSDARP00000125255;	-
Danio_rerio	scrt2	ENSDARG00000056175	zf-C2H2	ENSDARP00000053781;	325372
Danio_rerio	znf988	ENSDARG00000105219	zf-C2H2	ENSDARP00000106945;	-
Danio_rerio	znf1094	ENSDARG00000102370	zf-C2H2	ENSDARP00000132750;	-
Danio_rerio	neurog1	ENSDARG00000056130	bHLH	ENSDARP00000073024;	30239
Danio_rerio	im:7147486	ENSDARG00000086626	zf-C2H2	ENSDARP00000128312;ENSDARP00000105735;	100537446
Danio_rerio	nr2f1b	ENSDARG00000017168	RXR-like	ENSDARP00000010118;	393564
Danio_rerio	si:dkey-29p23	ENSDARG00000113192	zf-C2H2	ENSDARP00000125612;	-
Danio_rerio	si:dkeyp-35e5	ENSDARG00000107425	zf-C2H2	ENSDARP00000140851;ENSDARP00000136993;	108179204
Danio_rerio	BX511129.3	ENSDARG00000112751	THAP	ENSDARP00000145495;	101884374
Danio_rerio	esrrb	ENSDARG00000004861	ESR-like	ENSDARP00000005364;ENSDARP00000136509;	405890
Danio_rerio	si:dkey-82i20	ENSDARG00000116717	zf-C2H2	ENSDARP00000130436;	-
Danio_rerio	mych	ENSDARG00000077473	bHLH	ENSDARP00000102798;ENSDARP00000128719;	560341
Danio_rerio	BX465848.2	ENSDARG00000116920	zf-C2H2	ENSDARP00000131890;	-
Danio_rerio	sox1a	ENSDARG00000069866	HMG	ENSDARP00000092797;	436756
Danio_rerio	CR769781.2	ENSDARG00000112933	HTH	ENSDARP00000152132;	-
Danio_rerio	nrl	ENSDARG00000100466	TF_bZIP	ENSDARP00000139285;	554169
Danio_rerio	AL929022.1	ENSDARG00000112638	HMG	ENSDARP00000156689;	-
Danio_rerio	rx2	ENSDARG00000040321	Homeobox	ENSDARP00000105437;ENSDARP00000059002;	30473
Danio_rerio	zgc:162972	ENSDARG00000076134	zf-C2H2	ENSDARP00000115257;ENSDARP00000098861;	-
Danio_rerio	zbtb11	ENSDARG00000017886	ZBTB	ENSDARP00000101599;ENSDARP00000101599;	555217
Danio_rerio	nfil3-3	ENSDARG00000116941	TF_bZIP	ENSDARP00000153015;	799271
Danio_rerio	CABZ01034082.1	ENSDARG00000099583	zf-C2H2	ENSDARP00000136262;	-
Danio_rerio	cdx1b	ENSDARG00000116139	Homeobox	ENSDARP00000152903;	100004956
Danio_rerio	zgc:163077	ENSDARG00000101593	zf-C2H2	ENSDARP00000132558;ENSDARP00000140507;	567932
Danio_rerio	sp5l	ENSDARG00000115868	zf-C2H2	ENSDARP00000155656;	324261
Danio_rerio	ZXDC	ENSDARG00000052351	zf-C2H2	ENSDARP00000126156;	326091
Danio_rerio	bhlha15	ENSDARG00000045166	bHLH	ENSDARP00000099059;	777671
Danio_rerio	irx1a	ENSDARG00000101831	Homeobox	ENSDARP00000137032;ENSDARP00000137879;	403019
Danio_rerio	irf1a	ENSDARG00000043492	IRF	ENSDARP00000070128;	678604
Danio_rerio	znf1071	ENSDARG00000098987	zf-C2H2	ENSDARP00000135292;	-
Danio_rerio	prox1a	ENSDARG00000055158	HPD	ENSDARP00000071943;ENSDARP00000134086;	30679
Danio_rerio	nr2f6a	ENSDARG00000003607	RXR-like	ENSDARP00000009513;ENSDARP00000119818;ENSDARP00000115445;	325637
Danio_rerio	six4b	ENSDARG00000031983	Homeobox	ENSDARP00000048109;	65232
Danio_rerio	CR450780.2	ENSDARG00000112928	zf-C2H2	ENSDARP00000130161;	-
Danio_rerio	znf976	ENSDARG00000113626	zf-C2H2	ENSDARP00000115899;ENSDARP00000157275;	-
Danio_rerio	si:dkey-122c11	ENSDARG00000103721	zf-C2H2	ENSDARP00000135074;	-
Danio_rerio	znf989	ENSDARG00000075470	zf-C2H2	ENSDARP00000143085;ENSDARP00000125306;ENSDARP00000133215;	-
Danio_rerio	tcf7l1b	ENSDARG00000007369	HMG	ENSDARP00000123256;ENSDARP00000138302;ENSDARP00000051824;ENSDARP00000148053;	30556
Danio_rerio	cux2b	ENSDARG00000086345	CUT	ENSDARP00000118737;ENSDARP00000120983;	565530
Danio_rerio	fosl1a	ENSDARG00000015355	TF_bZIP	ENSDARP00000011823;	564241
Danio_rerio	si:dkey-1b17	ENSDARG00000103954	zf-C2H2	ENSDARP00000097214;ENSDARP00000143636;ENSDARP00000133900;ENSDARP00000144090;	-
Danio_rerio	ttf1	ENSDARG00000091967	MYB	ENSDARP00000119758;ENSDARP00000148773;ENSDARP00000147649;ENSDARP00000146938;	100334190
Danio_rerio	BX248097.3	ENSDARG00000112022	Fork_head	ENSDARP00000150613;	-
Danio_rerio	irx5b	ENSDARG00000074070	Homeobox	ENSDARP00000031421;	405792
Danio_rerio	csrnp1a	ENSDARG00000031426	CSRNP_N	ENSDARP00000041876;	560270
Danio_rerio	gli2a	ENSDARG00000025641	zf-C2H2	ENSDARP00000154006;ENSDARP00000010693;	30154
Danio_rerio	e2f1	ENSDARG00000103868	E2F	ENSDARP00000137549;	101885420
Danio_rerio	usf1	ENSDARG00000041689	bHLH	ENSDARP00000002107;ENSDARP00000119234;ENSDARP00000116327;ENSDARP00000118512;ENSDARP00000139344;ENSDARP00000123553;ENSDARP00000122834;ENSDARP00000117904;ENSDARP00000114463;	393266
Danio_rerio	si:ch211-173p18	ENSDARG00000035821	THAP	ENSDARP00000113987;	553317
Danio_rerio	BX649366.4	ENSDARG00000111050	TF_bZIP	ENSDARP00000157007;	-
Danio_rerio	znf1023	ENSDARG00000086720	zf-C2H2	ENSDARP00000111449;	-
Danio_rerio	elf2a	ENSDARG00000019459	ETS	ENSDARP00000036411;	445489
Danio_rerio	atoh7	ENSDARG00000069552	bHLH	ENSDARP00000092102;	58216
Danio_rerio	si:ch211-196c10	ENSDARG00000096756	bHLH	ENSDARP00000127222;	100334878
Danio_rerio	CR847938.3	ENSDARG00000116260	ZBTB	ENSDARP00000148400;ENSDARP00000148400;	-
Danio_rerio	gfi1ab	ENSDARG00000114140	zf-C2H2	ENSDARP00000150679;	-
Danio_rerio	tulp1a	ENSDARG00000075295	Tub	ENSDARP00000144100;ENSDARP00000099556;	100330754
Danio_rerio	si:ch211-108c17	ENSDARG00000105279	THAP	ENSDARP00000140945;	100334602
Danio_rerio	etv2	ENSDARG00000053868	ETS	ENSDARP00000045402;ENSDARP00000148051;	555766
Danio_rerio	BX088721.4	ENSDARG00000110743	Fork_head	ENSDARP00000147877;	-
Danio_rerio	arid6	ENSDARG00000069988	ARID	ENSDARP00000114989;ENSDARP00000130251;	572528
Danio_rerio	creb1b	ENSDARG00000093420	TF_bZIP	ENSDARP00000132207;	550516
Danio_rerio	hoxa9b	ENSDARG00000056819	Homeobox	ENSDARP00000073839;	58048
Danio_rerio	jarid2a	ENSDARG00000060925	ARID	ENSDARP00000151217;ENSDARP00000080768;	100007426
Danio_rerio	hoxa11a	ENSDARG00000104162	Homeobox	ENSDARP00000132310;ENSDARP00000131862;	58061
Danio_rerio	BX294188.1	ENSDARG00000110923	ETS	ENSDARP00000146213;	-
Danio_rerio	meox2a	ENSDARG00000040911	Homeobox	ENSDARP00000059953;ENSDARP00000148505;	556898
Danio_rerio	BX548076.4	ENSDARG00000111193	THAP	ENSDARP00000157557;	-
Danio_rerio	arxb	ENSDARG00000101523	Homeobox	ENSDARP00000137137;	100329907
Danio_rerio	dmbx1a	ENSDARG00000009922	Homeobox	ENSDARP00000027577;ENSDARP00000106835;ENSDARP00000148506;	142987
Danio_rerio	drl	ENSDARG00000078004	zf-C2H2	ENSDARP00000088134;	30167
Danio_rerio	zbtb14	ENSDARG00000098273	ZBTB	ENSDARP00000141581;ENSDARP00000141581;	406857
Danio_rerio	arl14ep	ENSDARG00000001210	THAP	ENSDARP00000002005;	751672
Danio_rerio	klf7b	ENSDARG00000043821	zf-C2H2	ENSDARP00000095092;	553082
Danio_rerio	atoh1c	ENSDARG00000039602	bHLH	ENSDARP00000057865;	100498672
Danio_rerio	CU469530.2	ENSDARG00000114805	THAP	ENSDARP00000154741;	100150236
Danio_rerio	si:ch73-40a17	ENSDARG00000097928	zf-C2H2	ENSDARP00000129812;	100149710
Danio_rerio	mlxip	ENSDARG00000059474	bHLH	ENSDARP00000115267;	798052
Danio_rerio	BX927255.4	ENSDARG00000115381	IRF	ENSDARP00000150465;	-
Danio_rerio	hes2	ENSDARG00000074897	bHLH	ENSDARP00000148753;ENSDARP00000121910;	559147
Danio_rerio	zgc:165514	ENSDARG00000076214	zf-C2H2	ENSDARP00000138268;ENSDARP00000098455;	449909
Danio_rerio	BX005085.6	ENSDARG00000115220	zf-C2H2	ENSDARP00000149793;	-
Danio_rerio	hoxc12a	ENSDARG00000070352	Homeobox	ENSDARP00000093921;	562600
Danio_rerio	her4	ENSDARG00000009822	bHLH	ENSDARP00000073721;	100149066
Danio_rerio	znf1135	ENSDARG00000093424	zf-C2H2	ENSDARP00000125204;	-
Danio_rerio	klf15	ENSDARG00000091127	zf-C2H2	ENSDARP00000107271;	335901
Danio_rerio	BX470098.1	ENSDARG00000113922	zf-C2H2	ENSDARP00000151624;ENSDARP00000151624;	-
Danio_rerio	zgc:113518	ENSDARG00000015482	zf-C2H2	ENSDARP00000033134;ENSDARP00000108035;ENSDARP00000153766;	503531
Danio_rerio	AL807792.2	ENSDARG00000110597	bHLH	ENSDARP00000147398;	-
Danio_rerio	znf1121	ENSDARG00000112070	zf-C2H2	ENSDARP00000105975;	-
Danio_rerio	BX649516.4	ENSDARG00000096107	zf-C2H2	ENSDARP00000125506;	-
Danio_rerio	bcl11aa	ENSDARG00000061352	zf-C2H2	ENSDARP00000081860;	678650
Danio_rerio	glmp	ENSDARG00000059354	NCU-G1	ENSDARP00000076889;	447841
Danio_rerio	sall1a	ENSDARG00000074319	zf-C2H2	ENSDARP00000102655;ENSDARP00000145089;ENSDARP00000157563;ENSDARP00000142758;	555721
Danio_rerio	si:dkeyp-82h4	ENSDARG00000102062	zf-C2H2	ENSDARP00000107044;ENSDARP00000132254;	-
Danio_rerio	CR394540.2	ENSDARG00000113145	Homeobox	ENSDARP00000153665;	-
Danio_rerio	BX000701.2	ENSDARG00000105074	zf-C2H2	ENSDARP00000141844;	101884528
Danio_rerio	CU467646.6	ENSDARG00000104678	zf-C2H2	ENSDARP00000141232;	110437726
Danio_rerio	znf16l	ENSDARG00000105532	zf-C2H2	ENSDARP00000142953;ENSDARP00000142669;	570544
Danio_rerio	si:ch73-236c18	ENSDARG00000093157	zf-C2H2	ENSDARP00000119788;	572225
Danio_rerio	GMEB2	ENSDARG00000093240	SAND	ENSDARP00000152019;ENSDARP00000116102;	568906
Danio_rerio	znf1037	ENSDARG00000102635	zf-C2H2	ENSDARP00000144550;	-
Danio_rerio	BX649453	ENSDARG00000104407	zf-C2H2	ENSDARP00000141085;	100150619
Danio_rerio	CABZ01020455.1	ENSDARG00000110856	RXR-like	ENSDARP00000157151;	-
Danio_rerio	pax6b	ENSDARG00000045936	PAX	ENSDARP00000143701;ENSDARP00000019067;ENSDARP00000115545;ENSDARP00000136269;ENSDARP00000143910;ENSDARP00000152284;	60639
Danio_rerio	zbtb37	ENSDARG00000042689	ZBTB	ENSDARP00000062628;ENSDARP00000062628;	568471
Danio_rerio	CR790365.2	ENSDARG00000117113	zf-C2H2	ENSDARP00000140962;	-
Danio_rerio	mxi1	ENSDARG00000111950	bHLH	ENSDARP00000157439;	-
Danio_rerio	mxd1	ENSDARG00000032039	bHLH	ENSDARP00000121877;	570082
Danio_rerio	si:ch211-155e24	ENSDARG00000105127	zf-C2H2	ENSDARP00000139008;	100150696
Danio_rerio	si:ch211-59d15	ENSDARG00000092174	TF_bZIP	ENSDARP00000113497;	561417
Danio_rerio	rel	ENSDARG00000055276	RHD	ENSDARP00000072078;	415101
Danio_rerio	runx3	ENSDARG00000052826	Runt	ENSDARP00000141377;ENSDARP00000136974;ENSDARP00000146778;ENSDARP00000155932;ENSDARP00000069236;	58127
Danio_rerio	si:ch211-283l16	ENSDARG00000112586	zf-C2H2	ENSDARP00000135012;ENSDARP00000150593;	-
Danio_rerio	zgc:112977	ENSDARG00000071741	zf-C2H2	ENSDARP00000122515;ENSDARP00000114029;	-
Danio_rerio	znf1168	ENSDARG00000094109	zf-C2H2	ENSDARP00000141198;	101883958
Danio_rerio	si:dkey-77f5	ENSDARG00000097442	zf-C2H2	ENSDARP00000129300;	-
Danio_rerio	CABZ01067581.1	ENSDARG00000116393	zf-C2HC	ENSDARP00000148900;	-
Danio_rerio	mtcl1	ENSDARG00000091408	TSC22	ENSDARP00000145218;ENSDARP00000105439;	-
Danio_rerio	jdp2b	ENSDARG00000020133	TF_bZIP	ENSDARP00000010866;ENSDARP00000144615;	436766
Danio_rerio	pax7a	ENSDARG00000100398	PAX	ENSDARP00000139375;ENSDARP00000130600;ENSDARP00000137008;ENSDARP00000149764;ENSDARP00000138120;	30587
Danio_rerio	her15	ENSDARG00000054560	bHLH	ENSDARP00000055705;	359836
Danio_rerio	arntl2	ENSDARG00000041381	bHLH	ENSDARP00000139384;ENSDARP00000134619;	58099
Danio_rerio	si:dkey-247i3	ENSDARG00000100214	zf-C2H2	ENSDARP00000140431;ENSDARP00000131221;ENSDARP00000132331;	-
Danio_rerio	mafb	ENSDARG00000076520	TF_bZIP	ENSDARP00000101942;	100537332
Danio_rerio	znf1144	ENSDARG00000094563	zf-C2H2	ENSDARP00000116488;ENSDARP00000113907;ENSDARP00000119782;	-
Danio_rerio	BX284636.2	ENSDARG00000110248	bHLH	ENSDARP00000152931;	-
Danio_rerio	hlx1	ENSDARG00000009134	Homeobox	ENSDARP00000119935;ENSDARP00000116160;	327096
Danio_rerio	si:ch211-113p18	ENSDARG00000087835	THAP	ENSDARP00000116673;	559644
Danio_rerio	meox1	ENSDARG00000115382	Homeobox	ENSDARP00000027691;	-
Danio_rerio	si:dkey-4c15	ENSDARG00000092152	zf-C2H2	ENSDARP00000116273;	-
Danio_rerio	hoxc6b	ENSDARG00000101954	Homeobox	ENSDARP00000134791;ENSDARP00000157370;ENSDARP00000146904;	58045
Danio_rerio	insm1b	ENSDARG00000053301	zf-C2H2	ENSDARP00000069814;	323882
Danio_rerio	CU207221.2	ENSDARG00000099890	zf-C2H2	ENSDARP00000139487;	-
Danio_rerio	bhlhe22	ENSDARG00000058039	bHLH	ENSDARP00000153194;ENSDARP00000113648;	393930
Danio_rerio	si:ch211-162i8	ENSDARG00000109749	zf-C2H2	ENSDARP00000125267;	-
Danio_rerio	CR354584.9	ENSDARG00000116037	THAP	ENSDARP00000154854;	-
Danio_rerio	hnf1a	ENSDARG00000009470	Homeobox	ENSDARP00000068655;ENSDARP00000006784;	266961
Danio_rerio	si:ch211-110e21	ENSDARG00000103341	zf-C2H2	ENSDARP00000092806;	-
Danio_rerio	zgc:113886	ENSDARG00000077712	zf-C2H2	ENSDARP00000152402;ENSDARP00000069694;	-
Danio_rerio	sall4	ENSDARG00000044485	zf-C2H2	ENSDARP00000065330;	572527
Danio_rerio	tfeb	ENSDARG00000010794	bHLH	ENSDARP00000151275;ENSDARP00000140500;ENSDARP00000133595;ENSDARP00000023719;ENSDARP00000156744;	562289
Danio_rerio	mef2ab	ENSDARG00000057527	SRF	ENSDARP00000142492;ENSDARP00000151929;	-
Danio_rerio	mxtx1	ENSDARG00000069382	Homeobox	ENSDARP00000091698;	100149566
Danio_rerio	BX322657.3	ENSDARG00000113365	zf-C2H2	ENSDARP00000149978;	110438262
Danio_rerio	si:dkey-176f19	ENSDARG00000103348	zf-C2H2	ENSDARP00000132520;	-
Danio_rerio	mtf1	ENSDARG00000102898	zf-C2H2	ENSDARP00000146080;ENSDARP00000148642;ENSDARP00000154757;ENSDARP00000131126;ENSDARP00000145940;	195821
Danio_rerio	hivep1	ENSDARG00000103658	zf-C2H2	ENSDARP00000136102;ENSDARP00000136567;	100000517
Danio_rerio	nfat5b	ENSDARG00000102556	RHD	ENSDARP00000154309;ENSDARP00000131570;ENSDARP00000133380;	555802
Danio_rerio	si:ch211-113e8	ENSDARG00000079631	zf-C2H2	ENSDARP00000115246;ENSDARP00000123632;	555616
Danio_rerio	hoxd3a	ENSDARG00000059280	Homeobox	ENSDARP00000093704;ENSDARP00000120633;ENSDARP00000156094;	30349
Danio_rerio	gata3	ENSDARG00000016526	zf-GATA	ENSDARP00000017572;	30458
Danio_rerio	mnta	ENSDARG00000101859	bHLH	ENSDARP00000129921;	559570
Danio_rerio	hoxb3a	ENSDARG00000029263	Homeobox	ENSDARP00000128207;ENSDARP00000156821;ENSDARP00000153325;ENSDARP00000072928;ENSDARP00000155326;ENSDARP00000144466;	30339
Danio_rerio	twist1a	ENSDARG00000030402	bHLH	ENSDARP00000043594;ENSDARP00000149582;	30175
Danio_rerio	klf9	ENSDARG00000068194	zf-C2H2	ENSDARP00000089244;	565869
Danio_rerio	rx1	ENSDARG00000071684	Homeobox	ENSDARP00000096944;ENSDARP00000146609;	30472
Danio_rerio	CABZ01080371.2	ENSDARG00000102550	Homeobox	ENSDARP00000135902;ENSDARP00000157292;ENSDARP00000145370;	-
Danio_rerio	znf1117	ENSDARG00000114716	zf-C2H2	ENSDARP00000140352;ENSDARP00000133258;	565962
Danio_rerio	si:dkey-156k2	ENSDARG00000090160	zf-C2H2	ENSDARP00000131578;	100002234
Danio_rerio	smarca5	ENSDARG00000052348	MYB	ENSDARP00000107618;	282615
Danio_rerio	rela	ENSDARG00000098696	RHD	ENSDARP00000133181;	415099
Danio_rerio	dbx1a	ENSDARG00000086393	Homeobox	ENSDARP00000023732;	30394
Danio_rerio	foxc1a	ENSDARG00000091481	Fork_head	ENSDARP00000105372;	100148408
Danio_rerio	spi1a	ENSDARG00000067797	ETS	ENSDARP00000098095;	751704
Danio_rerio	esr1	ENSDARG00000004111	ESR-like	ENSDARP00000082277;ENSDARP00000152126;ENSDARP00000024987;	259252
Danio_rerio	e2f3	ENSDARG00000070463	E2F	ENSDARP00000109781;ENSDARP00000094213;	791146
Danio_rerio	si:dkey-40n15	ENSDARG00000116117	zf-C2H2	ENSDARP00000125485;	-
Danio_rerio	si:dkey-68o6	ENSDARG00000099247	SAND	ENSDARP00000132835;	555585
Danio_rerio	bhlha9	ENSDARG00000103981	bHLH	ENSDARP00000133232;	323481
Danio_rerio	nfkb2	ENSDARG00000038687	RHD	ENSDARP00000057671;ENSDARP00000121285;ENSDARP00000154151;	415100
Danio_rerio	mier3a	ENSDARG00000006253	MYB	ENSDARP00000106810;	560884
Danio_rerio	raraa	ENSDARG00000056783	THR-like	ENSDARP00000139532;ENSDARP00000073792;	30680
Danio_rerio	hoxa5a	ENSDARG00000102501	Homeobox	ENSDARP00000133102;	58055
Danio_rerio	prop1	ENSDARG00000039756	Homeobox	ENSDARP00000153804;	100001377
Danio_rerio	ahr2	ENSDARG00000021833	bHLH	ENSDARP00000096540;	30517
Danio_rerio	lbx1b	ENSDARG00000018611	Homeobox	ENSDARP00000014246;	793810
Danio_rerio	arxa	ENSDARG00000058011	Homeobox	ENSDARP00000075256;	30657
Danio_rerio	znf1104	ENSDARG00000111465	zf-C2H2	ENSDARP00000141519;ENSDARP00000125172;ENSDARP00000155224;ENSDARP00000156958;ENSDARP00000135185;ENSDARP00000154742;ENSDARP00000145053;ENSDARP00000125457;ENSDARP00000131481;	-
Danio_rerio	znf1101	ENSDARG00000112878	zf-C2H2	ENSDARP00000134577;	-
Danio_rerio	AL833789.4	ENSDARG00000115855	ETS	ENSDARP00000156566;	-
Danio_rerio	six4a	ENSDARG00000004695	Homeobox	ENSDARP00000126337;ENSDARP00000126511;	65233
Danio_rerio	smarcc1a	ENSDARG00000017397	MYB	ENSDARP00000103197;	403020
Danio_rerio	CR394552.1	ENSDARG00000111979	zf-C2H2	ENSDARP00000151003;	-
Danio_rerio	zgc:162730	ENSDARG00000103720	zf-CCCH	ENSDARP00000130390;	564559
Danio_rerio	si:dkey-222b8	ENSDARG00000045094	MH1	ENSDARP00000120222;	560317
Danio_rerio	fli1a	ENSDARG00000054632	ETS	ENSDARP00000151205;ENSDARP00000071331;	30619
Danio_rerio	si:dkey-79d12	ENSDARG00000078018	zf-C2H2	ENSDARP00000127553;	100334900
Danio_rerio	sebox	ENSDARG00000042526	Homeobox	ENSDARP00000113809;	282666
Danio_rerio	arnt	ENSDARG00000021855	bHLH	ENSDARP00000112110;ENSDARP00000107928;ENSDARP00000076292;ENSDARP00000028315;	493634
Danio_rerio	hmbox1a	ENSDARG00000027082	Homeobox	ENSDARP00000037056;	571508
Danio_rerio	smad5	ENSDARG00000037238	MH1	ENSDARP00000149901;ENSDARP00000155132;ENSDARP00000054174;ENSDARP00000153815;ENSDARP00000121034;ENSDARP00000154529;	30641
Danio_rerio	zgc:174653	ENSDARG00000100961	zf-C2H2	ENSDARP00000132350;ENSDARP00000136211;ENSDARP00000132132;	-
Danio_rerio	lhx1b	ENSDARG00000111635	Homeobox	ENSDARP00000135634;	-
Danio_rerio	zgc:174564	ENSDARG00000071581	zf-C2H2	ENSDARP00000122982;ENSDARP00000097078;	100034531
Danio_rerio	si:rp71-45k5	ENSDARG00000093129	Fork_head	ENSDARP00000113109;	560783
Danio_rerio	sall2	ENSDARG00000075116	zf-C2H2	ENSDARP00000148781;ENSDARP00000113388;	-
Danio_rerio	si:dkeyp-2e4	ENSDARG00000093656	zf-C2H2	ENSDARP00000115731;ENSDARP00000154247;	100002333
Danio_rerio	en2a	ENSDARG00000115233	Homeobox	ENSDARP00000145475;	-
Danio_rerio	lhx5	ENSDARG00000057936	Homeobox	ENSDARP00000075139;	30465
Danio_rerio	BX572103.1	ENSDARG00000112473	zf-C2H2	ENSDARP00000152585;ENSDARP00000150659;ENSDARP00000146502;ENSDARP00000150050;	-
Danio_rerio	nkx2	ENSDARG00000021232	Homeobox	ENSDARP00000004716;	30694
Danio_rerio	neurod2	ENSDARG00000016854	bHLH	ENSDARP00000023642;	114435
Danio_rerio	zbtb12	ENSDARG00000070658	ZBTB	ENSDARP00000094731;ENSDARP00000094731;	559081
Danio_rerio	zgc:162962	ENSDARG00000116765	zf-C2H2	ENSDARP00000148195;ENSDARP00000153391;ENSDARP00000151454;	798203
Danio_rerio	znf1109	ENSDARG00000092784	zf-C2H2	ENSDARP00000125490;	-
Danio_rerio	znf985	ENSDARG00000114364	zf-C2H2	ENSDARP00000154356;ENSDARP00000138551;	-
Danio_rerio	scrt1b	ENSDARG00000040214	zf-C2H2	ENSDARP00000058828;	541533
Danio_rerio	pax3b	ENSDARG00000028348	PAX	ENSDARP00000019112;	100150137
Danio_rerio	BX004838.1	ENSDARG00000113123	zf-C2H2	ENSDARP00000155201;	-
Danio_rerio	hmga1a	ENSDARG00000028335	HMGA	ENSDARP00000036107;ENSDARP00000134077;ENSDARP00000115025;ENSDARP00000154454;ENSDARP00000117564;ENSDARP00000118077;	406447
Danio_rerio	six6b	ENSDARG00000031316	Homeobox	ENSDARP00000110487;	553611
Danio_rerio	june	ENSDARG00000104090	TF_bZIP	ENSDARP00000135760;	767776
Danio_rerio	znf1099	ENSDARG00000115818	zf-C2H2	ENSDARP00000135193;	-
Danio_rerio	mespbb	ENSDARG00000097947	bHLH	ENSDARP00000128147;	100148845
Danio_rerio	jdp2a	ENSDARG00000040137	TF_bZIP	ENSDARP00000058706;	570258
Danio_rerio	zgc:112998	ENSDARG00000079760	zf-C2H2	ENSDARP00000101921;	541430
Danio_rerio	si:dkey-7l6	ENSDARG00000094514	zf-C2H2	ENSDARP00000121731;	570117
Danio_rerio	znf76	ENSDARG00000013279	zf-C2H2	ENSDARP00000020208;	564210
Danio_rerio	si:dkey-82i20	ENSDARG00000100509	zf-C2H2	ENSDARP00000132863;	-
Danio_rerio	CABZ01021433.1	ENSDARG00000105696	zf-C2H2	ENSDARP00000143124;	100333857
Danio_rerio	si:ch73-92e7	ENSDARG00000110100	zf-C2H2	ENSDARP00000113534;	-
Danio_rerio	si:ch211-120c15	ENSDARG00000101807	zf-C2H2	ENSDARP00000137699;	-
Danio_rerio	tead3b	ENSDARG00000063649	TEA	ENSDARP00000087631;ENSDARP00000128990;ENSDARP00000106949;	794293
Danio_rerio	maza	ENSDARG00000087330	zf-C2H2	ENSDARP00000107165;ENSDARP00000128655;	100535691
Danio_rerio	klf2b	ENSDARG00000040432	zf-C2H2	ENSDARP00000147221;ENSDARP00000154137;ENSDARP00000059187;	117509
Danio_rerio	mnx1	ENSDARG00000035984	Homeobox	ENSDARP00000052235;	405399
Danio_rerio	znf865	ENSDARG00000036698	zf-C2H2	ENSDARP00000053299;ENSDARP00000125728;	100034513
Danio_rerio	foxj1a	ENSDARG00000101919	Fork_head	ENSDARP00000132873;ENSDARP00000134207;	767737
Danio_rerio	CU182823.4	ENSDARG00000114793	zf-C2H2	ENSDARP00000131515;	-
Danio_rerio	nr2f6b	ENSDARG00000003165	RXR-like	ENSDARP00000130719;ENSDARP00000137164;ENSDARP00000144340;ENSDARP00000002435;	406522
Danio_rerio	si:dkeyp-85d8	ENSDARG00000103346	zf-C2H2	ENSDARP00000097685;	103910622
Danio_rerio	AL953896.4	ENSDARG00000115846	zf-C2H2	ENSDARP00000154251;	-
Danio_rerio	CR926887.2	ENSDARG00000112357	ESR-like	ENSDARP00000153523;	-
Danio_rerio	rarab	ENSDARG00000111757	THR-like	ENSDARP00000155808;ENSDARP00000146437;ENSDARP00000145268;	-
Danio_rerio	barhl1a	ENSDARG00000035508	Homeobox	ENSDARP00000051473;	550407
Danio_rerio	BX247875.2	ENSDARG00000112713	Pou	ENSDARP00000155257;	-
Danio_rerio	hoxb6b	ENSDARG00000026513	Homeobox	ENSDARP00000010277;	58053
Danio_rerio	si:dkeyp-41f9	ENSDARG00000092269	zf-C2H2	ENSDARP00000134315;	-
Danio_rerio	si:ch211-212k5	ENSDARG00000104335	zf-C2H2	ENSDARP00000139181;	108183932
Danio_rerio	pias1a	ENSDARG00000036094	zf-MIZ	ENSDARP00000052396;ENSDARP00000142890;	564496
Danio_rerio	hoxb1a	ENSDARG00000008174	Homeobox	ENSDARP00000101854;	30337
